Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2595.8142,9703.498,13.1869135,59.744976,92453.29,21260.443,23667.25,38582.48,69963.63
3258.0225,17010.754,22.340458,59.218864,71427.19,15733.953,19951.52,27690.4,53292.332
2523.9053,9150.041,12.462158,59.812748,93991.19,21785.92,23721.738,39579.688,71341.8
3476.2532,20187.291,25.727991,59.530563,62093.145,14010.038,16885.49,23669.805,46805.01
3411.999,19345.13,24.817434,59.443,64667.785,14469.602,17750.0,24760.582,48588.906
3438.7786,19650.336,25.29819,59.422688,63603.375,14249.499,17380.725,24308.97,47838.676
2761.661,11087.884,15.042103,59.551903,88508.56,20075.223,23308.492,36309.836,66580.7
3124.388,15043.333,20.067953,59.182636,76710.64,16912.906,21410.771,30223.156,57298.184
3076.581,14582.037,19.56128,59.32767,78131.65,17234.531,21764.232,31007.209,58336.008
3179.849,15881.343,21.103144,59.29198,74432.11,16329.306,20846.021,29154.521,55535.984
2937.201,12894.041,17.43834,59.34928,83075.06,18495.191,22701.98,33366.562,62174.98
3146.9194,15251.8955,20.359219,59.21636,76242.26,16754.928,21280.418,29921.951,56829.26
2886.666,12263.264,16.657604,59.462444,84914.35,19000.754,22939.03,34369.484,63712.707
3454.5195,19940.709,25.351576,59.53671,62941.016,14178.256,17190.814,24022.012,47392.53
2997.3943,13654.131,18.465965,59.307995,80794.33,17892.896,22303.232,32280.996,60478.875
2737.4812,10837.391,14.745126,59.593327,89155.305,20263.477,23396.797,36688.066,67096.2
2914.7405,12642.706,17.132866,59.473076,83937.66,18715.678,22765.867,33857.5,62982.34
3210.6917,16380.0205,21.65319,59.281433,73056.25,16032.557,20467.47,28534.426,54586.31
2707.6614,10618.868,14.445775,59.619205,89818.64,20466.207,23433.674,37068.375,67664.555
3355.8872,18479.438,24.057295,59.31002,67071.18,14881.534,18523.688,25794.951,50248.93
2840.409,11784.035,16.018522,59.508095,86329.25,19398.033,23124.705,35139.64,64914.734
2915.6772,12613.094,17.113049,59.41717,83933.11,18715.225,22800.918,33826.566,62879.723
3343.1245,18316.09,23.821878,59.31251,67606.445,14993.899,18704.934,26027.328,50623.547
3359.4329,18538.217,24.114489,59.31642,66910.98,14851.797,18472.104,25724.438,50137.613
2883.8357,12242.965,16.552206,59.459846,84982.17,19027.824,22973.568,34389.57,63832.777
2670.2207,10305.912,13.915718,59.661407,90710.52,20738.457,23553.41,37568.406,68567.15
2867.4932,12095.79,16.359053,59.4927,85315.95,19152.455,23036.947,34673.457,64145.207
2986.7458,13437.803,18.16006,59.29449,81437.09,18064.736,22407.488,32594.322,60950.26
3089.2913,14725.724,19.71149,59.23946,77558.08,17123.635,21643.922,30711.684,57971.254
2834.3965,11727.497,15.888799,59.51019,86500.54,19451.834,23164.875,35221.617,65103.91
2932.47,12771.47,17.334887,59.41102,83110.664,18575.965,22696.096,33639.74,62435.703
2620.9238,9908.462,13.377454,59.71164,91844.71,21088.865,23643.822,38229.727,69541.39
2990.814,13445.944,18.184488,59.3441,81302.914,18067.2,22366.557,32641.125,60872.633
2657.4583,10196.496,13.870098,59.679214,91018.836,20826.537,23547.943,37759.26,68709.62
2420.0432,8414.253,11.484672,59.844517,96296.0,22523.664,23666.436,41016.113,73430.23
2764.5662,11055.49,15.038251,59.5644,88518.586,20070.92,23347.688,36321.586,66552.414
3223.9705,16478.395,21.707113,59.20698,72931.55,16042.618,20356.385,28386.396,54495.496
3413.8733,19371.84,24.800545,59.471004,64632.547,14460.845,17733.238,24751.508,48596.203
3458.1104,19908.773,25.588673,59.431572,62776.254,14099.418,17110.535,23949.059,47243.914
3169.2598,15729.611,20.904997,59.325172,74942.58,16438.162,20955.209,29399.01,55919.53
2647.3032,10163.447,13.800931,59.67666,91180.56,20879.174,23533.727,37846.152,68855.81
3196.676,15990.739,21.159637,59.178123,74262.19,16342.424,20716.096,28983.117,55454.676
2832.0488,11707.487,15.818356,59.509884,86561.11,19473.045,23187.697,35247.363,65189.78
3089.9133,14705.014,19.689812,59.326294,77811.53,17154.17,21682.111,30830.053,58060.367
3014.1934,13701.464,18.49704,59.335663,80597.86,17891.203,22222.66,32275.824,60264.57
3389.738,18983.629,24.613096,59.35066,65602.44,14602.544,18038.555,25161.72,49232.066
2952.303,13030.234,17.616112,59.327076,82548.07,18372.725,22600.98,33167.496,61910.477
3119.7695,14946.13,19.935467,59.34202,77296.07,17011.682,21502.002,30495.854,57640.508
2557.555,9457.333,12.866084,59.77691,93223.97,21505.951,23678.494,39059.96,70613.22
3303.836,17736.13,23.112799,59.310062,69403.64,15324.1,19275.24,26827.654,51949.12
3159.0193,15564.802,20.720741,59.31377,75421.83,16542.7,21073.31,29613.965,56273.332
3343.0178,18340.482,23.804132,59.32617,67588.805,14997.682,18704.078,26017.816,50612.75
3256.154,17014.559,22.335888,59.265438,71446.984,15704.061,19953.111,27739.682,53389.715
3493.9878,20384.826,25.996468,59.549698,61427.836,13896.877,16611.117,23413.467,46371.61
2817.4724,11564.18,15.7255945,59.52957,87003.75,19594.19,23204.611,35497.582,65443.05
2942.7964,12958.395,17.53499,59.40097,82987.414,18449.023,22671.352,33313.7,62118.945
3007.717,13583.041,18.316454,59.37602,80812.484,18003.9,22228.213,32448.252,60515.242
3086.5342,14502.516,19.436037,59.375484,78333.55,17358.914,21715.623,31147.318,58447.92
2512.6545,9060.928,12.356192,59.82379,94240.49,21869.61,23726.547,39740.496,71553.62
3077.0623,14621.536,19.59153,59.283596,77896.695,17199.443,21730.607,30891.02,58179.74
3166.1238,15577.78,20.748295,59.24233,75312.484,16542.107,21052.953,29511.812,56166.29
3153.8247,15380.141,20.441013,59.16556,75841.62,16742.438,21158.092,29788.771,56618.902
2789.6382,11293.935,15.403844,59.550022,87806.34,19844.436,23266.08,35940.375,65981.25
3047.393,14182.477,19.099148,59.316788,79326.4,17546.236,22007.434,31595.654,59260.426
2963.0532,13244.58,17.891546,59.351765,82122.375,18242.05,22542.416,32891.926,61437.008
3018.7234,13839.266,18.691793,59.27627,80258.53,17751.498,22194.566,32019.826,60125.75
3414.4958,19364.896,24.878948,59.432297,64573.81,14445.069,17714.092,24721.533,48522.105
2856.2454,11973.429,16.331852,59.49144,85819.234,19243.48,23010.492,34878.066,64466.867
3289.1804,17492.113,22.90863,59.25235,69983.49,15454.1,19483.3,27068.914,52279.18
3157.0454,15508.515,20.669386,59.284985,75549.92,16575.035,21112.535,29656.596,56357.582
3060.9187,14175.261,19.025969,59.37058,79195.86,17594.773,21887.771,31601.96,59159.04
2661.4602,10273.745,13.950382,59.661026,90856.3,20783.203,23505.793,37660.57,68583.03
2717.283,10679.4375,14.474554,59.61283,89619.79,20406.506,23450.596,36947.85,67564.22
3449.5237,19812.664,25.40634,59.46239,63169.73,14183.908,17244.312,24123.848,47542.62
3167.966,15548.241,20.693396,59.185356,75409.28,16586.883,21054.428,29531.94,56269.59
3282.4087,17350.475,22.793913,59.22678,70349.914,15515.465,19594.203,27225.967,52536.44
2770.5754,11115.773,15.146539,59.560257,88343.86,20015.123,23319.055,36229.312,66389.79
3007.8337,13706.913,18.526522,59.289574,80654.18,17860.596,22271.02,32227.998,60346.953
2929.3252,12767.788,17.302418,59.381733,83194.266,18578.28,22718.57,33593.914,62463.613
2765.4863,11074.082,14.919902,59.5582,88473.8,20063.836,23387.959,36277.15,66688.78
2840.5884,11802.414,16.1304,59.513985,86317.45,19380.188,23084.43,35143.406,64842.082
3154.2224,15357.073,20.45891,59.1616,75996.02,16815.162,21108.822,29843.982,56705.734
3071.3948,14560.632,19.517809,59.258278,78003.78,17243.102,21756.01,30968.39,58360.62
2849.4023,11908.999,16.249569,59.4996,86023.9,19298.77,23036.8,34985.12,64634.176
2648.4478,10127.422,13.731296,59.687122,91223.9,20890.674,23577.643,37871.29,68940.53
2393.0793,8210.7,11.171817,59.84147,96923.445,22743.37,23644.377,41411.875,74054.016
2702.8103,10603.634,14.398897,59.61682,89895.41,20493.111,23429.002,37108.152,67754.586
3299.9932,17675.984,23.047436,59.306168,69577.37,15356.45,19331.02,26904.414,52072.785
3220.6973,16416.844,21.638613,59.20166,73098.9,16082.035,20400.89,28458.336,54610.973
3018.654,13860.13,18.73657,59.280216,80154.34,17720.19,22179.102,31982.387,60066.508
3002.2153,13625.257,18.430267,59.297314,80872.75,17921.46,22312.049,32355.812,60475.977
2738.1482,10851.983,14.631782,59.587334,89125.5,20260.994,23433.516,36653.434,67230.25
3141.9048,15208.121,20.319519,59.251648,76428.914,16780.402,21321.693,30025.645,56988.88
3344.048,18362.064,23.7918,59.355854,67607.4,14983.574,18693.04,26037.336,50686.258
2953.486,13086.085,17.685007,59.32966,82533.6,18351.797,22609.004,33092.453,61741.7
2939.3794,12918.675,17.485773,59.41973,83123.18,18483.877,22682.768,33388.01,62244.723
3328.3696,18044.871,23.597301,59.266277,68271.125,15111.879,18917.445,26317.545,51072.89
3218.671,16460.553,21.713804,59.243332,72913.875,16021.276,20389.041,28425.746,54486.707
2855.6868,11934.821,16.25349,59.494633,85872.78,19267.367,23053.064,34901.41,64502.355
2999.8213,13553.263,18.322023,59.333652,81028.69,17987.322,22317.621,32486.855,60624.105
2806.2607,11469.419,15.653304,59.53714,87308.98,19688.441,23198.625,35673.508,65606.086
3199.0918,16220.662,21.493258,59.31938,73469.45,16102.136,20603.768,28748.129,54861.664
2970.491,13402.687,17.995201,59.38737,81622.01,18113.441,22390.42,32694.215,61165.855
2768.523,11149.8955,15.134218,59.54817,88323.27,20016.525,23288.832,36210.65,66435.71
2821.1047,11613.907,15.863293,59.528168,86882.34,19553.389,23150.316,35444.746,65280.05
3129.6995,15099.257,20.13507,59.18036,76552.94,16876.523,21374.236,30141.078,57158.69
3429.4568,19592.03,25.016037,59.49347,63974.3,14352.703,17524.047,24466.232,48121.516
3283.6128,17434.89,22.790918,59.2671,70221.86,15503.203,19562.143,27174.338,52461.543
3324.8442,18033.67,23.514355,59.290436,68414.71,15149.498,18968.998,26381.717,51186.33
2819.7322,11586.625,15.730116,59.526634,86936.75,19574.553,23207.957,35456.777,65421.535
3316.4663,17944.049,23.342436,59.3078,68768.35,15223.698,19087.453,26537.014,51450.008
3231.594,16703.533,21.998156,59.282623,72225.09,15848.11,20223.805,28145.447,53994.465
3073.164,14442.909,19.402533,59.328808,78581.414,17368.354,21829.232,31229.518,58648.863
2770.5085,11109.336,15.134195,59.561214,88353.81,20017.95,23327.053,36233.79,66400.96
2838.6902,11803.116,15.946835,59.526493,86294.93,19392.035,23176.207,35120.973,64905.867
2816.0857,11550.848,15.703848,59.530254,87043.25,19606.838,23209.879,35518.36,65475.734
3183.7742,15801.484,20.972977,59.189846,74745.336,16442.115,20862.338,29216.709,55788.68
3126.797,14987.954,19.967237,59.35975,77195.08,16993.365,21453.521,30435.764,57549.676
3305.5142,17761.18,23.139584,59.31355,69335.414,15309.269,19251.41,26798.69,51906.12
2924.4685,12705.645,17.168144,59.36942,83519.99,18640.303,22758.31,33653.91,62707.188
3231.7913,16606.0,21.849396,59.199932,72567.89,15975.079,20263.203,28212.902,54198.332
3046.5952,14144.9795,19.05003,59.319065,79434.34,17579.877,22022.04,31658.426,59311.133
3022.5173,13989.584,18.834433,59.28009,79631.63,17633.045,22068.832,31767.611,59654.574
3024.631,13879.464,18.734364,59.311417,80167.46,17755.96,22169.416,32022.88,59893.438
3289.6292,17531.031,22.896109,59.270294,69937.47,15453.696,19473.953,27046.766,52250.062
3198.6414,15936.901,21.141367,59.148792,74341.51,16425.207,20713.787,29041.96,55470.19
3153.7612,15343.347,20.34673,59.406498,76236.37,16797.064,21188.373,29978.02,56812.348
3277.4607,17326.438,22.668684,59.278755,70576.39,15547.953,19656.736,27342.797,52769.63
3396.094,19052.643,24.726124,59.327892,65286.176,14539.675,17940.416,25011.254,48977.65
3071.7625,14562.028,19.534838,59.321857,78153.44,17243.559,21780.719,31024.412,58366.75
2569.635,9562.641,12.998864,59.762608,92936.484,21408.232,23667.332,38874.613,70351.3
2644.5479,10098.997,13.652011,59.689705,91310.39,20918.785,23596.543,37915.688,69063.95
2927.5498,12769.849,17.276308,59.375587,83445.266,18594.387,22753.988,33562.4,62488.477
2770.6646,11136.641,15.153977,59.555275,88311.88,20007.928,23305.121,36209.348,66388.15
3205.99,16270.4375,21.517488,59.252964,73389.53,16120.263,20537.06,28658.771,54824.535
3301.8545,17719.78,23.101006,59.330265,69435.75,15307.822,19297.062,26861.305,52002.88
2688.9165,10458.006,14.089373,59.639996,90271.5,20607.473,23527.787,37311.582,68227.836
2960.9531,13136.584,17.749922,59.313923,82333.87,18297.547,22563.309,33010.754,61664.21
3143.561,15284.926,20.40874,59.27805,76220.2,16723.59,21271.268,29956.33,56851.758
2896.9673,12371.516,16.807936,59.45246,84597.46,18910.578,22895.592,34197.152,63437.35
2692.385,10477.522,14.235044,59.640984,90203.48,20581.094,23487.316,37288.113,68026.17
2699.7102,10542.092,14.238184,59.629757,90023.78,20530.96,23497.707,37173.656,67972.58
3252.692,16944.236,22.25417,59.228336,71638.38,15772.955,20016.123,27795.664,53460.27
2844.5815,11823.057,16.12596,59.508217,86213.23,19359.186,23091.738,35086.6,64770.52
2928.8123,12755.686,17.23819,59.36039,83364.92,18597.426,22734.518,33575.305,62583.625
2584.8203,9663.234,13.131701,59.746662,92630.89,21314.955,23652.635,38685.17,70090.79
3028.249,14043.507,18.913574,59.286636,79482.27,17589.062,22045.72,31693.324,59531.824
3160.8948,15375.007,20.560411,59.14319,76009.4,16821.104,21023.928,29809.268,56699.355
2879.7441,12196.5625,16.520163,59.465824,85114.91,19062.193,22981.117,34468.703,63922.14
3137.3516,15126.971,20.129356,59.352715,76873.586,16889.312,21369.828,30243.615,57327.656
2780.512,11205.75,15.280283,59.55566,88067.95,19927.053,23293.207,36081.492,66176.266
3368.4011,18670.121,24.26943,59.32373,66520.15,14774.727,18343.168,25553.531,49865.11
3068.0845,14412.147,19.3731,59.3271,78650.86,17381.902,21856.139,31268.885,58721.332
3145.396,15278.984,20.34414,59.17196,76065.65,16767.215,21250.07,29898.186,56757.91
2765.7417,11082.421,15.082391,59.559803,88462.64,20054.729,23325.443,36291.074,66496.17
3073.6514,14593.075,19.556524,59.286842,77969.12,17219.227,21751.328,30935.334,58242.62
2777.7153,11180.266,15.176477,59.553497,88142.51,19954.45,23326.973,36109.92,66303.74
3172.3142,15651.84,20.753399,59.169746,75127.414,16563.127,20971.154,29430.115,56090.83
2606.505,9791.477,13.171708,59.72028,92155.336,21197.605,23681.375,38417.44,69859.125
3076.7334,14607.474,19.589909,59.32705,78047.57,17209.572,21754.54,30968.463,58274.57
2655.882,10184.519,13.844433,59.680534,91054.55,20837.781,23553.574,37778.562,68751.7
2917.1052,12627.093,17.102001,59.405098,83638.51,18699.213,22786.436,33811.53,62816.46
2969.4153,13372.255,18.044483,59.345795,81697.375,18136.957,22471.225,32703.066,61123.805
2816.9075,11558.608,15.722764,59.530205,87020.35,19599.152,23204.43,35507.402,65450.17
3100.2598,14814.879,19.835419,59.286785,77459.28,17061.842,21601.803,30627.643,57792.863
2714.9614,10664.405,14.402722,59.61329,89668.36,20423.693,23469.604,36969.03,67667.81
3466.588,20030.637,25.663595,59.476875,62485.793,14056.597,17015.418,23832.723,47065.484
3512.6099,20615.516,26.25006,59.576412,60668.344,13780.632,16308.547,23111.84,45859.188
3155.568,15426.106,20.509117,59.172855,75700.19,16678.256,21145.752,29718.453,56502.7
2966.2104,13135.901,17.785196,59.388924,82033.875,18311.973,22485.273,33094.23,61554.348
2597.743,9777.789,13.278155,59.731346,92314.95,21214.771,23631.521,38495.258,69809.72
2743.349,10917.469,14.836709,59.576744,88967.97,20211.295,23359.71,36576.703,66944.05
3124.7368,14920.414,20.02999,59.14906,77381.41,17136.217,21312.715,30433.523,57728.406
3297.5813,17618.191,23.052227,59.260532,69615.234,15382.184,19362.29,26907.703,52022.555
3142.1328,15274.703,20.396736,59.284283,76256.73,16728.805,21279.645,29979.21,56883.254
3287.7878,17486.822,22.875267,59.259254,70031.14,15467.742,19501.922,27088.697,52313.273
2896.187,12366.394,16.778013,59.451523,84615.15,18917.836,22905.447,34201.76,63470.62
3308.5698,17873.096,23.277493,59.40853,68894.47,15146.616,19190.672,26673.025,51669.543
2949.779,12863.552,17.32659,59.517906,82881.6,18616.705,22526.45,33577.53,62252.215
2796.4124,11440.643,15.53471,59.52656,87493.35,19756.629,23184.918,35762.914,65823.445
3278.9531,17343.465,22.730852,59.24495,70427.664,15542.183,19630.174,27263.021,52588.973
3041.5713,13996.009,18.858143,59.330753,79763.055,17693.115,22049.56,31857.898,59548.902
2687.095,10465.962,14.22522,59.63751,90279.48,20607.25,23465.162,37331.26,68073.8
3083.8518,14566.489,19.537708,59.32675,78211.24,17270.908,21750.908,31032.094,58366.09
2450.9639,8584.256,11.704844,59.842117,95686.664,22361.363,23694.799,40650.457,72887.83
3120.803,14935.773,19.91412,59.35112,77324.19,17026.346,21500.08,30512.453,57654.727
3164.1372,15474.5205,20.603674,59.155544,75658.74,16737.986,21022.957,29680.572,56448.895
3255.7686,17056.068,22.402094,59.312904,71248.35,15621.338,19939.287,27694.225,53285.44
3328.2405,18029.959,23.598663,59.25085,68249.91,15107.212,18913.451,26302.742,51040.562
3338.7214,18288.94,23.722769,59.328835,67766.04,15035.888,18764.773,26094.51,50736.996
2955.4746,13080.055,17.674728,59.321228,82503.74,18343.469,22594.824,33092.375,61787.125
2817.3801,11564.593,15.668452,59.52633,87001.64,19596.787,23226.459,35486.45,65502.418
2842.9204,11812.228,15.996975,59.500626,86241.805,19380.803,23131.754,35083.15,64890.742
3285.8433,17450.99,22.846104,59.25384,70122.086,15483.654,19530.545,27128.969,52376.27
3229.7717,16647.82,21.91642,59.247166,72417.35,15911.861,20249.348,28198.795,54133.88
2712.7869,10646.7295,14.382354,59.615772,89719.4,20438.93,23472.637,36998.863,67707.484
2627.469,9958.174,13.517947,59.71034,91714.34,21037.992,23612.213,38155.535,69343.88
3254.067,16971.25,22.286623,59.23892,71565.08,15751.259,19991.549,27768.984,53423.152
2981.4065,13368.219,18.089462,59.319115,81582.93,18112.154,22432.266,32720.518,61069.945
2830.0159,11699.392,15.988966,59.52309,86628.08,19472.713,23122.17,35308.582,65084.305
2533.9722,9225.221,12.510269,59.796467,93756.2,21722.398,23722.457,39436.996,71194.2
3009.1099,13712.623,18.515337,59.280018,80659.5,17855.99,22266.025,32202.754,60418.105
2777.2988,11178.038,15.081056,59.548763,88147.63,19961.125,23362.783,36096.367,66405.19
3204.0454,16123.265,21.314335,59.188457,73903.6,16260.585,20616.28,28818.727,55190.613
3109.11,14752.405,19.707077,59.40187,77675.555,17176.932,21532.305,30787.152,57951.72
3260.5474,17022.521,22.377327,59.20959,71372.38,15716.873,19926.742,27662.406,53256.645
2923.9355,12744.054,17.249214,59.480545,83655.99,18630.41,22722.375,33706.12,62741.18
2958.4692,13102.365,17.744057,59.344936,82277.19,18314.826,22557.996,33103.344,61682.758
3066.4202,14333.715,19.272186,59.326004,78866.47,17459.18,21887.578,31388.71,58836.26
3224.3271,16569.49,21.837713,59.254482,72607.99,15949.618,20311.887,28295.918,54269.086
2628.777,9972.56,13.424517,59.69965,91647.67,21036.768,23639.518,38117.203,69417.62
3021.1826,13874.793,18.72829,59.29949,80192.945,17751.977,22180.508,32005.605,59956.0
3139.5842,15249.273,20.364891,59.294,76344.805,16744.889,21298.914,30027.264,56954.234
3464.5898,19993.645,25.697462,59.425453,62482.78,14044.047,17014.777,23819.096,47026.094
3208.276,16196.801,21.395836,59.171432,73656.3,16230.129,20570.31,28713.273,54981.37
3054.2986,14391.818,19.326279,59.300144,78553.58,17361.158,21868.777,31239.496,58760.97
2984.175,13602.09,18.288454,59.31767,80895.234,17951.523,22329.676,32359.373,60560.164
2843.631,11821.331,16.161547,59.51195,86238.8,19359.812,23078.398,35104.22,64764.56
2636.2007,10026.873,13.629493,59.70167,91512.91,20976.258,23590.664,38042.074,69148.19
2652.3242,10158.362,13.840216,59.684242,91133.84,20860.703,23546.908,37828.086,68780.984
3423.8044,19448.984,25.087801,59.40339,64218.227,14358.677,17582.297,24572.914,48270.492
2939.7598,12953.2705,17.500202,59.470467,83064.914,18454.748,22645.889,33382.617,62235.656
2768.5366,11101.927,15.119548,59.56001,88393.64,20031.758,23321.598,36255.16,66434.664
3258.982,17088.303,22.429327,59.299908,71185.766,15624.946,19900.234,27651.793,53230.332
2636.2996,10026.059,13.651517,59.70248,91513.086,20975.18,23583.883,38045.215,69120.586
3096.7646,14698.18,19.66938,59.32857,77858.484,17183.46,21667.906,30844.354,58062.797
3329.2153,18140.285,23.554508,59.325577,68212.766,15114.454,18903.83,26294.742,51069.66
2591.0793,9670.316,13.038589,59.738144,92502.79,21306.158,23693.574,38630.71,70134.33
3080.281,14643.018,19.623648,59.29653,77884.33,17185.904,21719.066,30874.77,58148.758
2576.2505,9555.097,12.926568,59.756416,92839.49,21410.193,23696.54,38842.664,70389.18
2384.5435,8254.181,11.255818,59.844456,96937.3,22676.633,23634.322,41387.977,74022.08
3170.332,15637.128,20.813435,59.22994,75139.914,16510.125,21003.576,29431.22,56055.344
2665.9958,10352.09,14.036711,59.653038,90681.164,20718.838,23497.49,37549.367,68401.42
3056.6697,14213.818,19.129791,59.323784,79198.0,17539.29,21954.379,31556.303,59095.902
3097.801,14765.28,19.75754,59.32288,77664.83,17116.738,21637.076,30741.791,57932.777
3251.0986,16929.951,22.230772,59.368874,71602.055,15691.708,20075.084,27883.348,53508.723
3429.869,19520.99,25.224985,59.369152,63895.785,14291.167,17477.354,24423.277,48011.18
3286.238,17484.67,22.848547,59.314056,70096.336,15432.569,19518.848,27154.916,52462.426
2531.5552,9208.667,12.560027,59.808094,93838.55,21727.168,23711.777,39476.594,71179.37
3280.942,17388.729,22.738117,59.29216,70393.984,15504.267,19600.672,27272.543,52657.88
2534.6318,9244.673,12.613692,59.805637,93776.734,21696.193,23700.885,39423.59,71113.41
3045.2253,14255.108,19.152946,59.283794,78884.55,17443.832,21928.305,31406.469,59081.242
3258.9648,17046.018,22.367197,59.246685,71355.57,15708.916,19921.27,27678.268,53282.734
3023.6213,13792.249,18.597277,59.34157,80322.664,17836.03,22156.271,32145.766,60044.895
3027.9653,13946.686,18.814003,59.305283,79992.01,17706.41,22138.896,31914.857,59783.684
3004.353,13605.6875,18.39011,59.33022,80886.27,17950.037,22291.307,32412.9,60496.418
3003.4358,13798.512,18.59482,59.288742,80187.23,17766.69,22199.783,32052.865,60081.953
3097.211,14657.101,19.624548,59.329365,77986.414,17223.746,21679.092,30903.244,58154.34
2847.3694,11857.891,16.06564,59.49686,86107.23,19342.092,23111.633,35011.18,64769.9
3002.2473,13630.166,18.412949,59.285725,80884.266,17919.07,22309.266,32323.887,60550.363
3398.8247,19131.287,24.708492,59.383648,65218.72,14545.715,17917.643,24998.674,48968.6
2671.0793,10316.5,14.045962,59.661537,90684.93,20726.37,23507.332,37568.402,68401.95
3201.828,16082.4375,21.25978,59.17653,74000.69,16290.252,20652.197,28867.082,55253.004
2753.2896,10966.552,14.884661,59.5749,88783.234,20152.857,23377.428,36469.36,66818.23
2934.4182,12788.983,17.352148,59.414032,83059.71,18567.154,22681.611,33616.15,62394.465
2527.2744,9176.047,12.537661,59.81438,93940.56,21755.607,23710.197,39538.45,71246.06
2871.8433,12114.67,16.51635,59.477543,85364.92,19120.11,22965.219,34632.07,64069.816
2786.839,11287.838,15.380862,59.54704,87856.195,19862.76,23256.74,35965.88,66032.78
3031.6658,14024.422,18.925068,59.283077,79671.914,17608.918,22082.135,31745.002,59682.92
2419.6926,8315.002,11.2695,59.835495,96471.984,22663.072,23670.824,41155.58,73701.74
3430.5522,19534.887,25.210306,59.39047,63904.566,14297.5205,17479.453,24432.96,48034.02
2579.846,9594.046,13.066045,59.75817,92787.695,21368.666,23662.969,38792.17,70228.586
2789.5952,11295.549,15.316406,59.54492,87800.18,19847.56,23299.732,35921.52,66071.36
2798.2336,11409.77,15.54546,59.537434,87512.49,19755.572,23212.14,35780.03,65782.68
2969.2202,13227.591,17.875875,59.31106,82024.39,18222.217,22506.848,32887.73,61447.668
2908.1902,12540.402,17.010937,59.453075,84186.26,18789.812,22810.584,33975.625,63153.16
