Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2454.8977,12393.309,19.523539,59.34806,81565.46,16155.764,23169.314,31643.09,59832.938
2457.0642,12449.837,19.49307,59.380695,82183.52,16190.352,23155.809,31699.623,59845.1
2453.8257,12361.467,19.49217,59.33225,82338.46,16212.808,23169.934,31706.873,59892.734
2461.2478,12302.181,19.53817,59.255276,81899.75,16183.551,23118.748,31800.604,59600.598
2451.2178,12251.799,19.52818,59.830967,81849.945,16245.875,23579.826,31937.639,60622.645
2459.4133,12344.419,19.462725,59.306114,81994.3,16270.678,23175.352,31873.41,59658.645
2448.8481,12355.928,19.476082,59.34011,82501.875,16222.714,23300.248,31792.447,59966.543
2434.253,12264.586,19.443441,59.4259,81964.53,16146.49,23197.771,31863.432,59903.54
2481.258,12497.675,19.454344,59.301388,82024.8,16265.767,23129.293,31852.957,59699.03
2446.736,12356.619,19.578045,59.363438,82229.26,16192.671,23215.543,31823.533,59840.105
2461.858,12384.221,19.494225,59.461086,82087.96,16223.131,23166.32,31728.307,59918.516
2466.194,12413.011,19.537493,59.28348,82075.77,16180.434,23127.963,31662.752,59632.457
2464.3174,12383.127,19.516306,59.28488,81682.62,16261.638,23160.031,31768.113,59756.492
2460.865,12477.18,19.486212,59.443924,81647.19,16080.118,23096.215,31590.07,59882.367
2462.79,12453.616,19.472958,59.33221,81981.75,16160.72,23129.68,31729.096,59694.703
2480.2773,12304.191,19.454838,59.31925,82464.586,16360.637,23245.451,31712.352,60135.035
2455.523,12400.776,19.4779,59.319515,81922.68,16201.618,23155.656,31726.63,59916.195
2480.817,12323.355,19.453875,59.349125,82454.266,16322.329,23231.123,31657.312,60120.477
2463.554,12400.726,19.525354,59.308846,82146.836,16170.434,23204.582,31759.057,59575.734
2476.1184,12395.455,19.47009,59.330334,81978.34,16246.257,23170.635,31766.031,59805.883
2459.1506,12412.59,19.469994,59.379784,81999.93,16189.477,23188.006,31753.217,59825.016
2475.31,12513.182,19.392221,59.31094,81775.45,16210.527,23148.38,31725.99,59835.734
2472.2524,12400.453,19.512602,59.312595,81766.69,16187.874,23161.412,31744.977,59640.65
2461.7756,12378.458,19.437153,59.537724,81733.695,16166.107,23389.656,31890.607,60182.22
2448.2375,12326.601,19.537703,59.409985,82098.734,16166.193,23297.924,31807.725,59951.285
2470.653,12420.064,19.46518,59.28904,81908.17,16193.191,23060.598,31877.21,59598.61
2468.5134,12388.57,19.545115,59.268513,81944.13,16158.158,23088.26,31738.598,59451.773
2451.4175,12439.302,19.472822,59.469425,82057.836,16208.945,23121.871,31792.668,59919.1
2470.468,12449.966,19.509552,59.286392,81840.1,16122.693,23105.996,31804.44,59618.926
2463.5813,12491.891,19.511885,59.3607,81963.45,16220.998,23139.928,31759.164,59865.996
2454.6807,12351.401,19.491354,59.37924,81929.81,16188.46,23207.693,31755.408,59821.29
2454.1797,12377.377,19.491575,59.327557,82089.695,16203.918,23206.055,31762.402,59762.48
2472.2534,12393.937,19.524374,59.260937,81989.72,16172.281,23054.111,31783.998,59547.207
2469.3745,12421.75,19.472635,59.38384,81692.1,16200.369,23132.156,31741.37,59769.02
2448.1565,12329.059,19.569696,59.29754,81407.92,16175.723,23168.762,31581.326,59588.414
2464.263,12418.949,19.522139,59.293564,81827.14,16190.764,23095.637,31757.352,59647.77
2486.9058,12406.336,19.498775,59.34249,82015.016,16275.83,23133.121,31759.744,59899.15
2476.1794,12334.356,19.431068,59.36525,82298.01,16279.732,23117.947,32002.613,59931.367
2473.6714,12503.47,19.583336,59.341393,82524.086,16305.808,23152.613,31918.084,59996.695
2468.779,12428.918,19.512114,59.335945,81670.484,16215.816,23122.576,31748.838,59734.92
2469.7864,12482.579,19.573883,59.405758,81760.32,16121.786,23119.887,31588.041,59578.66
2456.4924,12400.245,19.488506,59.34439,81806.69,16212.696,23171.002,31724.77,59874.88
2434.5613,12551.513,19.618744,59.473022,81853.07,16072.312,23225.62,31602.824,59748.797
2455.5637,12298.548,19.44687,59.39062,81669.82,16200.867,23298.658,31781.682,59475.535
2505.0195,12201.574,19.460958,59.399303,82876.7,16382.4375,23278.025,31893.268,60445.383
2463.8708,12390.55,19.516115,59.324593,81884.31,16195.732,23139.824,31769.295,59683.41
2469.613,12387.787,19.47079,59.385,81772.914,16188.787,23149.63,31733.861,59750.812
2461.9407,12349.947,19.430574,59.50414,82091.21,16212.77,23178.287,31737.072,59871.484
2463.5076,12445.052,19.437593,59.419235,81619.72,16217.149,23087.06,31634.494,59503.055
2456.544,12351.694,19.48659,59.3733,82082.414,16199.422,23163.824,31693.553,59850.355
2434.546,12239.471,19.465675,59.318237,82224.98,16166.27,23234.037,31765.84,59861.926
2447.0757,12316.79,19.577599,59.489986,82119.76,16165.773,23315.145,31778.56,60022.027
2463.294,12452.36,19.427565,59.361958,81807.61,16170.179,23155.787,31801.783,59762.996
2461.8833,12332.919,19.485826,59.382744,81815.89,16166.3955,23151.043,31769.957,59787.64
2459.721,12315.137,19.512032,59.31853,81971.67,16155.537,23197.605,31672.412,59679.367
2458.4993,12450.169,19.418793,59.31684,82179.63,16191.167,23026.43,31927.271,59722.277
2475.909,12347.892,19.541124,59.285267,81802.29,16194.889,23105.166,31760.576,59581.895
2477.2302,12439.393,19.452826,59.29723,82039.914,16199.155,23008.275,32012.373,59771.418
2456.4136,12458.831,19.50825,59.27724,82092.37,16166.916,23109.627,31801.18,59656.027
2451.844,12414.594,19.474207,59.30825,82067.44,16134.153,23138.63,31739.004,59632.22
2467.8752,12306.091,19.515337,59.282192,81829.61,16178.8955,23141.14,31728.16,59529.543
2463.877,12412.551,19.484324,59.43887,81796.61,16171.662,23124.453,31710.635,59616.848
2453.9128,12474.04,19.530182,59.479015,81984.42,16090.41,23161.123,31519.541,59797.85
2451.1367,12349.507,19.489256,59.33981,82142.54,16202.659,23237.137,31752.924,59713.145
2467.2842,12467.19,19.551432,59.41037,81849.16,16193.725,23111.824,31714.13,59734.848
2469.653,12379.843,19.54672,59.24845,81626.11,16218.832,23131.867,31749.477,59547.863
2472.666,12400.808,19.491186,59.27978,81957.59,16117.1455,23062.863,31695.143,59646.73
2446.3655,12423.613,19.590498,59.324455,81708.195,16139.402,23171.707,31738.52,59513.594
2448.0503,12382.083,19.439796,59.361965,82226.61,16227.833,23192.434,31666.678,60054.676
2429.9814,12307.576,19.506062,59.301422,82334.836,16152.961,23227.967,31753.492,59922.312
2457.604,12340.736,19.417217,59.440655,82306.51,16265.699,23088.293,31913.166,59904.207
2467.1917,12338.473,19.467966,59.34254,82364.08,16252.546,23206.904,31782.03,60105.574
2462.3435,12429.206,19.482841,59.37628,81618.04,16211.232,23110.438,31682.549,59712.16
2475.3699,12423.639,19.49587,59.274017,82122.61,16139.043,23075.576,31758.826,59524.742
2453.9253,12426.703,19.566137,59.30737,81716.625,16171.217,23138.92,31753.709,59556.64
2475.1765,12369.324,19.378357,59.363197,82497.17,16222.087,22985.502,31923.91,60120.074
2466.5586,12357.241,19.460752,59.33373,82274.18,16241.398,23191.355,31762.613,60006.16
2450.4634,12417.674,19.595537,59.311703,81496.836,16160.332,23179.79,31618.586,59769.28
2449.3665,12435.621,19.563715,59.410557,81883.266,16154.023,23158.35,31712.303,59660.863
2466.8018,12442.703,19.547543,59.310474,81966.01,16193.041,23099.389,31707.137,59779.293
2458.8586,12425.585,19.524796,59.401558,81907.16,16181.578,23118.012,31739.5,59749.97
2485.5168,12274.987,19.584517,59.14292,81423.234,16214.398,23235.033,31880.268,59512.926
2476.8694,12519.608,19.471655,59.323044,82100.68,16203.15,22917.957,31600.533,59861.836
2431.0286,12477.258,19.538317,59.622208,82213.14,16219.448,23118.361,31907.58,60114.93
2454.8225,12420.533,19.40773,59.42962,82285.97,16217.415,23220.557,31723.754,59996.926
2454.0515,12339.234,19.504,59.32556,81997.53,16175.074,23221.793,31673.555,59555.84
2456.116,12375.203,19.451023,59.308933,82033.47,16246.115,23176.998,31798.535,59837.887
2475.5244,12337.6455,19.492857,59.216503,82206.35,16141.856,23047.307,31750.23,59764.164
2468.3154,12452.569,19.57229,59.432198,81445.086,16176.461,23127.348,31528.938,59490.824
2478.2378,12414.222,19.360489,59.384495,82228.375,16275.387,23093.355,31891.322,59993.242
2458.1992,12410.689,19.499048,59.443344,82009.61,16206.876,23121.578,31795.195,59843.977
2458.7712,12445.031,19.503428,59.376663,81691.88,16212.141,23170.43,31696.293,59855.73
2459.2295,12329.362,19.496805,59.365818,82209.39,16181.693,23183.643,31691.025,59593.203
2459.2007,12384.46,19.462097,59.313683,81985.64,16201.33,23148.514,31842.246,59749.793
2446.742,12487.421,19.536001,59.457844,81834.35,16192.928,23078.697,31724.46,59807.996
2459.456,12380.247,19.511753,59.38844,81965.1,16200.263,23082.324,31733.844,59822.246
2487.6067,12380.433,19.342466,59.41995,82689.67,16298.125,23138.285,31986.172,60119.953
2485.523,12483.236,19.470188,59.497223,82118.56,16181.146,23080.324,31759.086,59834.16
2463.2292,12440.596,19.44831,59.351196,81794.15,16157.395,23152.963,31717.158,59694.312
2461.6333,12468.277,19.502579,59.42187,81864.375,16200.263,23151.588,31689.006,59831.957
2529.3372,12414.371,19.380114,59.350697,82520.49,16363.021,23175.611,32039.855,60179.23
2467.5967,12309.079,19.434412,59.350952,81739.984,16194.325,23249.27,31832.01,59693.58
2393.0688,12244.475,19.526903,59.337456,82864.86,16016.357,23418.086,31780.783,60320.785
2446.253,12303.992,19.533428,59.374462,81573.21,16160.873,23213.436,31615.242,59789.984
2455.5488,12348.156,19.468227,59.367195,81903.48,16185.739,23144.887,31675.518,59678.246
2443.03,12583.43,19.417454,59.557045,81726.266,16004.453,23145.186,31575.48,60086.574
2462.1401,12486.004,19.497797,59.344707,81741.11,16244.632,23099.23,31720.766,59982.348
2468.7925,12387.624,19.526072,59.303925,81658.37,16201.629,23169.262,31699.56,59752.78
2461.3801,12359.257,19.473915,59.453594,81996.97,16220.135,23291.887,31754.406,59802.406
2460.58,12383.704,19.50546,59.321636,81824.53,16193.117,23217.322,31752.572,59918.758
2467.3386,12340.729,19.49543,59.327972,82097.07,16214.777,23199.758,31689.684,59918.344
2479.327,12318.611,19.559717,59.476364,81650.39,16145.273,23292.336,31794.38,59660.684
2458.8035,12611.616,19.473803,59.448208,81934.07,16195.491,23081.305,31779.512,59738.973
2471.236,12426.323,19.494862,59.533463,82457.16,16175.635,23036.492,31633.273,59804.812
2457.527,12474.93,19.496086,59.380783,81879.9,16179.313,23151.836,31699.51,59890.0
2454.3086,12368.564,19.533417,59.268528,82161.68,16239.479,23259.54,31703.139,59730.668
2458.0771,12426.832,19.546904,59.319195,82000.43,16218.586,23238.361,31758.666,59865.633
2436.2305,12333.722,19.479061,59.39758,82039.555,16191.234,23266.17,31817.902,60109.24
2444.035,12442.843,19.543419,59.39301,81807.64,16126.947,23168.062,31643.28,59864.31
2473.5457,12400.653,19.476397,59.27479,81858.88,16183.531,23115.27,31667.582,59718.812
2464.5388,12404.947,19.511055,59.312435,81925.72,16194.975,23141.498,31770.432,59698.59
2459.5137,12424.338,19.431353,59.408623,81729.914,16192.853,23096.066,31687.45,59986.273
2486.2024,12409.885,19.527262,59.320744,81839.48,16152.6455,23014.174,31702.117,59571.133
2467.9626,12388.529,19.568415,59.315063,81232.516,16187.906,23159.564,31754.027,59456.25
2456.6501,12366.286,19.401567,59.266575,82137.44,16170.738,23082.557,31894.305,59682.414
2467.9912,12274.767,19.47524,59.31191,82286.81,16304.592,23288.736,31704.967,59756.41
2459.0745,12544.735,19.463226,59.33295,81952.69,16204.971,23127.729,31770.883,59822.156
2464.574,12493.475,19.532408,59.39008,81717.32,16146.955,23112.27,31692.719,59625.977
2469.1016,12425.835,19.526213,59.26954,81963.95,16223.383,23139.121,31841.746,59671.508
2461.5198,12541.771,19.438309,59.443512,81486.625,16157.738,23218.086,31608.402,60143.28
2463.3455,12436.753,19.471127,59.287525,81975.3,16204.367,23130.78,31832.207,59691.45
2467.3416,12321.013,19.477844,59.39269,81687.85,16190.438,23225.133,31734.791,59610.41
2456.5715,12346.263,19.462044,59.322838,81970.586,16194.042,23165.75,31718.428,59829.152
2463.323,12477.505,19.49173,59.371265,81796.07,16248.948,23075.047,31852.445,59797.99
2464.223,12267.341,19.487854,59.42164,81801.586,16208.963,23322.117,31746.857,59756.93
2471.612,12458.646,19.542257,59.178646,81775.445,16188.994,23095.496,31816.176,59548.785
2457.3267,12422.945,19.534706,59.36979,82017.64,16137.18,23116.05,31661.314,59621.12
2453.675,12429.872,19.499434,59.43356,81806.734,16132.753,23082.312,31631.064,59786.145
2461.6475,12434.068,19.529789,59.36595,82092.38,16171.815,23116.143,31721.795,59673.48
2420.6504,12391.155,19.534678,59.60123,82448.46,16194.306,23134.246,31860.4,60154.766
2442.1836,12328.496,19.561539,59.35212,81956.016,16141.302,23218.535,31695.64,59742.33
2444.6382,12323.409,19.50814,59.412323,81975.016,16179.858,23115.262,31949.484,59802.85
2440.119,12396.308,19.600174,59.40167,82403.73,16218.984,23249.38,31761.436,59879.69
2441.2532,12480.315,19.457972,59.430546,81749.42,16207.101,23274.592,31701.26,60040.86
2457.978,12407.663,19.564634,59.250645,81878.48,16092.918,23086.318,31679.396,59651.293
2472.0867,12329.107,19.541624,59.15371,81580.32,16178.345,23156.715,31798.973,59615.035
2473.4844,12411.661,19.580782,59.22165,81784.65,16140.661,23062.504,31782.633,59492.82
2432.6365,12281.117,19.544361,59.407764,81864.67,16180.447,23171.842,31784.639,60217.766
2451.3757,12410.937,19.416254,59.500256,81505.4,15977.252,23225.21,31406.822,60066.01
2451.6497,12367.596,19.463419,59.317772,81949.805,16208.667,23198.854,31751.244,59971.66
2464.642,12421.499,19.46938,59.319843,81733.35,16200.943,23135.062,31678.219,59919.316
2453.8184,12466.934,19.445744,59.42262,81635.3,16141.733,23152.24,31715.932,60002.707
2464.6475,12547.697,19.467943,59.380672,81506.67,16114.976,23016.047,31543.926,59843.805
2447.5127,12347.06,19.489468,59.394638,81793.484,16188.261,23255.326,31807.145,59874.53
2464.692,12386.532,19.498474,59.31242,81811.45,16209.63,23146.5,31767.965,59721.055
2462.9856,12412.029,19.468246,59.367626,81974.4,16195.688,23154.21,31755.244,59725.816
2426.8735,12281.348,19.467236,59.354134,81717.87,16083.261,23143.168,31511.467,59668.45
2483.2563,12315.557,19.507473,59.349804,82141.06,16283.633,23104.13,31873.684,59804.844
2462.934,12413.484,19.476135,59.434113,81577.66,16192.262,23249.799,31734.559,60085.734
2454.2656,12353.116,19.501183,59.376175,81993.68,16161.186,23238.428,31771.984,59868.434
2469.699,12389.351,19.48476,59.34834,81760.88,16184.151,23138.69,31700.875,59581.61
2467.1912,12415.341,19.466835,59.38224,81874.35,16216.458,23142.191,31792.45,59842.98
2481.0808,12417.998,19.495403,59.305237,81818.03,16228.701,23097.035,31819.98,59571.785
2465.3086,12362.847,19.504766,59.310535,81956.85,16197.435,23167.635,31820.469,59709.082
2445.0576,12477.197,19.592821,59.401104,81903.64,16118.756,23134.643,31653.326,59784.926
2464.5999,12385.999,19.484098,59.31716,82055.04,16223.63,23121.293,31748.955,59724.26
2445.2695,12467.345,19.543732,59.41763,81335.35,16121.435,23235.662,31594.758,60033.883
2481.8425,12423.448,19.487751,59.313946,81827.07,16262.975,23161.91,31914.074,59683.527
2456.0742,12398.577,19.529978,59.326244,81945.02,16145.884,23161.188,31751.238,59750.223
2451.963,12340.565,19.511465,59.341217,82121.8,16150.883,23272.11,31712.201,59897.793
2481.5205,12445.611,19.501135,59.342434,81975.914,16277.115,23159.305,31672.457,59897.56
2441.2168,12345.652,19.500961,59.365788,82116.11,16222.02,23088.465,31842.164,59805.33
2455.0627,12479.453,19.509209,59.409294,81641.234,16172.73,23068.305,31753.803,59858.844
2466.1733,12420.596,19.494091,59.340252,81767.93,16172.569,23119.969,31782.098,59704.234
2468.232,12521.15,19.393314,59.352478,82015.26,16296.587,23052.895,31819.045,60003.277
2478.8628,12485.63,19.509235,59.37546,81734.195,16206.997,23122.674,31750.506,59663.38
2476.3142,12419.145,19.432974,59.3686,82589.36,16323.516,23179.346,31684.205,60301.645
2465.2908,12346.807,19.49809,59.313232,81725.84,16164.729,23184.098,31681.047,59894.977
2458.1829,12418.534,19.53763,59.312347,81859.5,16190.919,23123.262,31696.072,59683.316
2463.7893,12534.969,19.374702,59.360886,81433.29,16163.677,23166.03,31618.025,60024.39
2470.845,12357.39,19.518255,59.24218,81514.92,16233.842,23157.22,31741.246,59640.4
2469.5332,12484.06,19.462893,59.365158,81940.05,16262.479,23028.893,31856.576,59855.17
2470.103,12503.247,19.420567,59.35428,82238.45,16198.966,23062.896,31729.092,59995.184
2469.6887,12419.707,19.482904,59.337696,81848.09,16199.773,23150.188,31762.094,59712.016
2459.112,12471.58,19.485882,59.456284,81866.39,16148.981,23205.422,31600.27,59875.816
2471.4148,12376.009,19.51451,59.286743,82016.375,16201.5,23099.86,31713.367,59768.293
2466.2263,12380.848,19.496408,59.37057,81757.65,16181.862,23183.518,31748.812,59930.43
2466.0327,12417.933,19.48378,59.416306,82067.03,16170.864,23117.268,31673.998,59709.39
2432.939,12294.162,19.538853,59.411167,81816.555,16122.529,23147.975,31658.396,60091.492
2447.3826,12402.538,19.529696,59.352882,81986.32,16146.172,23140.842,31686.879,59761.934
2484.7295,12477.549,19.455187,59.52373,81515.84,16193.1045,23053.586,31637.76,59770.188
2454.2595,12392.628,19.521986,59.369728,81862.07,16126.393,23184.584,31673.578,59738.887
2463.4595,12371.802,19.528006,59.280502,81903.445,16177.582,23126.588,31739.926,59747.273
2450.8455,12342.139,19.540594,59.300842,81742.07,16141.299,23215.756,31708.182,59399.8
2465.245,12307.502,19.50502,59.45421,82007.734,16219.486,23288.088,31730.273,59998.79
2479.6704,12375.902,19.487753,59.293995,82174.15,16338.366,23168.283,31781.697,59892.504
2454.0432,12348.848,19.442444,59.324814,81588.98,16214.82,23248.979,31590.799,59929.055
2480.867,12399.371,19.472584,59.353943,81827.65,16219.779,23017.951,31887.244,59797.754
2447.355,12476.615,19.52264,59.22383,82299.89,16127.494,23107.51,31801.77,59788.727
2447.105,12405.091,19.540482,59.29138,81356.06,16193.164,23178.582,31503.027,59714.613
2461.3845,12351.083,19.407843,59.367702,82175.18,16222.864,23162.01,31853.275,59801.176
2470.344,12436.488,19.427334,59.33129,82435.7,16268.347,23051.021,31819.63,60065.53
2460.8787,12332.108,19.4936,59.37078,82029.21,16175.553,23179.578,31765.16,59781.96
2459.0605,12368.679,19.500614,59.338226,81964.45,16190.769,23205.607,31757.865,59707.688
2461.9226,12409.723,19.478195,59.35795,82107.12,16171.627,23116.236,31779.172,59756.535
2474.599,12372.542,19.523033,59.335087,81745.98,16190.447,23113.709,31760.58,59671.773
2459.7634,12422.293,19.46295,59.349335,82040.06,16183.08,23120.045,31713.236,59831.73
2462.172,12341.102,19.484514,59.27269,82127.28,16277.116,23154.764,31778.703,59837.273
2457.939,12403.978,19.601305,59.310318,81498.54,16208.514,23164.723,31712.053,59513.977
2466.0637,12476.76,19.47482,59.34451,82032.21,16264.043,23061.895,31827.818,59958.0
2452.2256,12496.01,19.55065,59.446648,81869.54,16167.544,23140.957,31658.63,59800.297
2481.293,12378.492,19.47007,59.3749,82166.914,16292.168,23230.479,31861.924,60159.01
2470.4277,12614.6455,19.51779,59.498775,82059.01,16149.404,23140.953,31605.6,59830.887
2456.462,12608.679,19.554567,59.50862,81934.15,16195.692,23164.887,31636.316,60126.37
2466.8792,12411.864,19.50549,59.34163,81874.57,16202.244,23117.738,31750.045,59756.66
2441.4663,12366.909,19.505735,59.56837,81429.44,15964.175,23080.87,31473.146,59907.81
2467.5134,12404.178,19.508467,59.357143,81848.98,16202.096,23129.182,31785.828,59719.49
2447.0857,12381.715,19.495628,59.334743,82264.984,16166.628,23168.752,31711.812,59745.91
2462.2917,12496.218,19.567326,59.287197,81886.805,16235.865,23054.781,32014.322,59699.906
2472.2192,12557.168,19.622614,59.535236,81692.7,16156.31,23039.266,31563.328,59415.13
2482.2573,12475.916,19.54279,59.290737,81943.08,16258.412,23116.344,31884.318,59911.62
2458.7422,12397.721,19.452353,59.404373,82156.17,16194.937,23183.1,31802.752,59875.457
2480.002,12375.93,19.503712,59.265827,82018.96,16173.1875,23069.178,31804.37,59552.395
2468.8242,12367.722,19.52393,59.352455,82081.07,16256.034,23217.318,31770.451,59871.414
2461.0042,12369.705,19.514715,59.347157,82064.49,16198.959,23188.604,31704.934,59777.52
2454.7886,12397.941,19.521759,59.40691,82224.445,16193.889,23203.979,31748.334,59879.566
2470.667,12376.093,19.489552,59.28673,82070.69,16275.349,23214.74,31756.957,59896.78
2459.5525,12442.768,19.52178,59.351933,81931.05,16201.832,23103.371,31757.623,59760.02
2470.101,12601.515,19.569283,59.472313,81817.54,16196.037,23108.152,31701.486,59894.383
2476.0679,12444.2,19.384178,59.394745,82271.47,16289.326,22847.812,31885.8,59879.31
2454.5642,12513.785,19.592825,59.467663,81902.67,16222.061,23129.994,31951.57,59942.305
2468.238,12401.316,19.485813,59.34955,81758.53,16198.942,23135.244,31708.742,59861.797
2463.7363,12406.066,19.474548,59.343704,81662.445,16204.073,23177.06,31656.76,59775.594
2485.3452,12413.43,19.508093,59.331932,81901.38,16265.137,23123.086,31719.879,59775.266
2456.355,12427.988,19.468521,59.33124,81870.92,16176.181,23151.203,31786.531,59879.348
2432.747,12308.324,19.527197,59.416016,82120.93,16189.67,23217.762,31710.31,59929.98
2460.0952,12439.769,19.478662,59.354053,82062.99,16220.73,23130.85,31750.646,59763.055
2463.5354,12379.553,19.403393,59.394596,82141.07,16211.918,23092.707,31922.385,59958.855
2471.646,12364.031,19.542694,59.29452,82279.875,16290.288,23264.459,31749.357,59931.383
2458.739,12390.069,19.442806,59.354584,81873.41,16210.941,23089.404,31839.11,59813.86
2469.4023,12525.596,19.46587,59.3461,81912.72,16148.6,23129.05,31729.871,59638.26
2440.076,12356.917,19.506088,59.393627,82169.67,16181.143,23207.564,31707.25,60155.664
2462.2458,12429.009,19.514254,59.360275,81991.88,16204.561,23127.473,31673.873,59645.547
2460.055,12489.429,19.442265,59.39137,81642.49,16126.321,23131.541,31764.055,59746.48
2419.499,12339.937,19.420656,59.457306,82065.26,16149.416,23313.33,31890.89,60018.477
2469.3933,12459.653,19.488619,59.343178,82262.88,16212.234,23074.97,31749.326,59868.316
2448.081,12473.225,19.526045,59.501537,82010.484,16091.621,23174.162,31560.998,59913.453
2431.242,12224.986,19.555113,59.389034,81754.7,16199.68,23319.338,31811.645,60133.668
2459.6013,12411.557,19.524158,59.372913,81932.555,16187.506,23130.146,31733.621,59747.168
2463.5967,12514.351,19.52319,59.325424,82259.76,16222.979,23073.582,31760.963,59598.688
2476.9932,12341.619,19.502401,59.304024,81804.055,16197.809,23093.32,31815.357,59555.223
2462.351,12409.939,19.467922,59.341137,81957.22,16224.663,23157.705,31762.896,59823.75
2463.2905,12375.314,19.538551,59.3016,82203.39,16120.868,23066.158,31715.8,59547.375
2432.5513,12467.74,19.552885,59.672432,82184.12,16201.611,23117.443,31834.912,59869.973
2455.5457,12475.345,19.508015,59.39837,81784.625,16180.44,23201.771,31648.936,59927.766
2461.347,12330.193,19.570591,59.246716,81944.04,16159.715,23235.248,31750.66,59624.5
2459.2068,12435.202,19.486128,59.50391,82084.07,16199.665,23095.633,31660.428,59779.277
2452.402,12405.482,19.535763,59.363102,81319.61,16155.5625,23159.84,31541.332,59728.453
2475.9116,12407.581,19.45317,59.246567,82053.39,16325.321,23177.209,31802.928,59833.5
2459.5378,12421.367,19.522928,59.391045,81850.94,16158.835,23145.889,31734.848,59686.875
2483.2068,12432.593,19.54291,59.291874,81938.25,16248.345,23050.809,31672.209,59794.812
2455.5015,12431.745,19.501347,59.267826,82118.586,16159.382,23123.373,31767.154,59654.457
2446.4233,12418.215,19.538095,59.421993,81941.5,16215.014,23204.049,31636.232,59681.7
2477.0854,12445.191,19.523865,59.26835,81911.36,16225.0,23118.232,31689.186,59709.62
2435.945,12306.93,19.503086,59.41097,82352.555,16130.846,23356.002,31664.639,59867.81
2460.078,12333.757,19.51157,59.354332,81914.586,16189.646,23183.914,31763.525,59761.914
2476.6323,12418.843,19.53503,59.290676,81778.18,16249.203,23115.037,31929.77,59782.188
2450.3767,12326.221,19.50119,59.389378,81819.64,16180.782,23296.52,31765.156,59976.06
2454.0605,12379.71,19.506426,59.292923,82050.95,16178.076,23216.512,31778.223,59821.785
