Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
3158.6616,13446.717,18.160526,64.89688,80416.34,15522.356,23478.762,30656.736,60082.008
2161.1409,15633.384,21.067102,63.353985,86755.84,14879.0,21925.854,29655.883,60035.4
3054.3767,12500.225,17.32811,62.45359,78704.14,17043.266,20994.896,31059.363,57962.7
3776.3855,10918.987,16.122393,64.60362,76809.625,17001.098,21831.77,31297.502,52707.344
3413.0586,17438.793,20.383219,69.927055,67918.05,14455.16,17799.967,27822.773,52184.14
3911.2651,14239.984,18.334675,66.09433,73121.96,15679.753,22090.285,28325.58,54137.176
3670.906,12809.984,17.637964,62.104053,77727.35,16291.82,20012.516,30717.346,56922.945
4445.6353,14996.704,19.63906,62.726463,70921.08,16165.138,23181.252,28998.23,56547.613
3548.6885,13671.656,18.614634,61.172276,72459.96,17605.627,23164.725,30575.088,57247.19
3227.0974,14086.93,18.840885,63.802074,77842.76,15477.935,23048.154,29624.232,56359.832
4622.564,14115.61,18.522589,62.010944,73064.11,15999.276,21576.816,29294.613,54885.707
3080.814,13077.096,17.950483,62.34613,81113.305,16030.9795,20102.047,31124.607,57043.594
2896.1821,13798.713,18.801104,62.574738,80068.484,16691.904,23879.666,31266.133,61369.246
3005.204,13995.63,21.078331,56.3016,83458.16,14323.363,22695.72,27141.02,52390.117
4725.047,13987.479,18.481358,63.7765,78510.16,15401.014,24954.732,28916.004,55250.57
3535.7915,13719.468,19.014328,61.462193,75979.16,14929.105,21029.035,28706.822,53915.043
2542.4922,12313.328,16.932539,64.08042,92544.05,16537.91,25182.645,33276.777,67138.42
3030.6406,15759.194,19.718096,67.285675,75461.92,15305.388,23371.451,28721.191,57540.156
3095.1714,13863.267,20.686045,60.80216,75029.84,14738.418,19135.426,27086.607,53588.93
3730.1162,14640.126,19.329008,66.12456,70106.97,15525.522,20801.121,28892.59,55803.297
3146.992,12921.199,20.761505,58.29024,75973.5,15377.033,19167.873,27862.805,56631.953
3343.5635,13147.598,20.956505,59.836548,69271.24,15937.891,19020.084,27590.184,55383.035
4227.696,13254.451,17.662848,67.1405,70671.58,16352.849,22259.227,28569.5,55355.684
3995.9436,13560.7,18.996859,61.128475,76237.53,14757.238,23550.252,28347.248,53103.516
2775.4392,14527.968,17.899012,66.69791,79123.555,16574.23,22793.969,30343.113,58975.49
4214.59,13810.386,17.83589,65.287224,72507.766,17740.566,23467.166,30929.314,57530.277
3159.2317,15287.245,20.422623,65.762405,76846.734,14779.714,23456.066,27102.086,50414.914
3212.4202,13345.108,18.554867,59.558617,84863.664,15209.427,22586.744,29261.613,56052.473
3285.8335,14154.133,18.019382,68.19693,70702.3,15821.025,20400.266,29260.828,55383.5
2958.241,14291.554,20.121773,62.17542,80105.336,13808.292,18712.91,28207.783,56144.805
3374.801,13252.107,18.41379,61.450207,79110.375,15337.563,24709.406,29502.63,55284.273
3548.9878,13027.053,17.780703,61.826656,77436.72,15898.005,19853.207,30364.67,56612.734
3425.7344,14485.778,19.922274,64.986244,71514.14,15718.178,20049.855,27629.951,53299.6
3301.182,15114.341,19.717987,64.33732,74371.375,14729.67,22220.455,27683.885,54542.273
3217.0344,12559.123,17.880491,64.728,75464.9,16630.469,21542.916,29512.506,56108.055
2740.9717,13948.249,19.266706,63.93902,78055.45,16023.844,19828.6,29182.498,55929.1
2441.4868,15442.616,18.564276,68.71767,81562.17,15679.924,23989.213,31094.297,62561.293
4217.806,14686.885,19.034166,65.48579,73709.41,15375.148,23661.871,28028.6,54287.965
3092.5327,15297.508,20.624199,64.9457,79492.3,14326.413,22076.627,29029.875,56040.44
2556.9453,16957.447,21.55359,62.625813,78855.79,14712.915,23271.764,28346.8,57540.426
3770.7124,12912.505,19.402124,63.242672,71130.71,15563.373,20277.318,27497.281,54711.27
4343.1543,14933.231,19.574532,62.986797,72815.16,14704.267,23601.348,28363.035,55067.188
3434.4204,12962.152,17.49386,62.649742,77796.85,16042.074,20781.18,31272.78,56898.055
3236.3235,16767.623,21.696405,63.326218,75782.61,13687.611,23629.533,26779.385,51379.28
3334.1213,12369.625,17.295818,62.10937,79582.164,16687.518,21218.037,31919.72,58632.89
3031.2627,15313.493,19.718609,66.32823,73825.46,15830.771,21995.441,29187.348,56588.824
2768.547,14463.765,19.448751,64.38366,76778.54,15747.354,19926.82,29045.746,57915.613
3743.608,15218.751,20.047873,64.260796,73383.03,14737.645,22030.854,27458.744,51262.164
4131.8574,12863.079,17.982212,62.08725,75405.44,15113.483,23075.385,28137.54,54022.164
3930.6592,11567.137,16.108315,61.23522,78623.164,18317.72,20559.848,31510.623,57601.27
3684.1985,12809.005,19.611973,62.293785,68529.47,15515.874,19455.508,27756.695,54939.082
2818.6326,13945.974,17.599775,66.4266,78558.39,16522.627,21978.953,30464.664,59600.83
2574.2305,15173.846,20.754519,63.5772,78404.19,15389.446,20640.732,29329.111,61464.45
4303.5215,14111.896,21.628927,56.11561,73592.51,14473.118,22712.262,26295.62,51091.36
3196.6128,17135.152,21.072786,64.89606,70890.56,15395.674,21988.62,28441.564,54624.184
3021.962,14485.167,18.730427,63.339096,71347.81,15693.574,18315.086,29208.24,56053.066
3048.8877,13059.748,19.521229,60.768436,78550.87,15441.195,21251.152,28365.975,56392.29
3306.0051,14542.007,19.767584,65.373375,75900.05,15697.304,21937.34,29377.867,55850.035
2812.79,13323.019,17.597406,59.851967,76578.08,20017.445,21055.125,32962.855,62128.598
3128.4844,15338.233,20.29817,64.702324,73467.33,14819.24,20292.043,27176.033,51609.152
3446.622,13134.067,18.11358,62.452583,75375.68,15522.951,20644.18,29846.135,55352.152
3121.7227,13248.06,20.736223,62.78314,69139.586,15125.252,18489.77,27448.547,53954.223
4315.669,12358.747,18.164787,61.936886,74685.055,14841.632,21056.275,27770.59,53414.625
3688.8623,13464.357,19.111012,62.324368,75442.5,15297.728,20315.291,29088.703,52235.414
2938.767,16139.098,20.22394,63.587383,72821.625,17385.658,21877.1,32013.93,60809.637
3409.5642,14412.2705,20.658232,62.19148,76169.84,14818.565,21180.652,27024.225,52538.32
3153.4138,14179.26,22.385283,62.69844,72289.945,15478.738,18680.871,25785.045,49776.094
3405.1384,17839.678,24.163939,63.15034,72445.76,12729.0625,20095.395,25059.871,51538.754
2758.263,14864.8545,19.702473,64.40862,81700.47,14498.0205,22877.244,29149.75,59073.254
3526.8726,16035.409,19.88954,67.03139,70286.4,15444.728,21142.965,28181.836,54898.523
3634.872,13805.931,19.584843,60.72724,72584.35,16802.78,22938.158,30362.566,59415.21
3035.54,16281.448,21.663933,69.49512,75064.71,15537.598,23981.914,30130.559,57647.934
3179.8977,14744.465,18.37214,65.26918,70998.04,17460.074,20714.652,29431.982,56500.633
3631.9963,13391.11,19.231607,63.463867,76393.53,15641.641,22502.615,28427.613,52025.355
3180.2422,16259.922,20.079952,67.482414,75370.1,14643.857,24075.584,27495.775,54211.355
3839.4958,11749.657,17.214283,64.133156,77492.586,16587.924,21838.594,31644.033,57920.16
3403.5112,14146.382,19.152458,64.654144,73831.35,14815.269,20230.479,29195.53,52661.535
3831.5156,13196.819,18.457678,65.41591,70765.695,15374.871,20423.598,29801.594,54370.797
3016.9368,14745.047,19.007055,62.633522,80784.64,16343.607,23798.45,31644.102,61234.234
2429.5444,12380.195,15.136976,65.9751,84355.055,19869.055,21581.432,34882.49,62709.477
2840.5596,14263.893,20.128128,64.228905,77186.44,15258.168,20692.47,28035.451,55712.67
3618.8196,14718.221,18.452599,62.79151,69226.81,19656.13,21213.01,31269.307,55386.625
3292.2058,16653.818,20.701591,64.22286,77122.49,14382.91,24920.432,28221.258,53226.38
4211.396,15494.036,20.022734,64.02814,75455.67,14481.8,24700.322,27229.793,52841.92
3244.4668,13132.502,17.64132,64.60139,73005.71,15941.002,19602.504,29386.95,56445.695
3166.3257,12933.47,18.387114,62.169754,74018.35,16250.571,21190.473,29163.43,57065.582
3655.9692,13865.849,18.945974,66.692375,66470.45,16233.683,19640.828,27653.773,54525.617
2680.097,14717.58,19.425488,64.22809,79890.01,15301.778,20533.89,29087.525,58365.207
4011.1018,12171.834,17.126068,63.526115,77739.33,16878.594,22624.984,30505.03,56544.637
2909.0728,13541.091,17.905603,63.605576,81298.99,16348.269,21260.316,30238.676,58702.91
2999.1597,14480.308,19.94473,64.20517,75761.5,15330.132,19762.035,28040.686,53728.113
2513.8396,17610.127,21.025606,66.51136,76109.44,16407.576,21539.312,29392.713,56485.51
3237.4236,13433.639,19.41807,62.34265,77825.48,15976.928,21322.695,29186.783,53292.75
3204.7566,14934.633,20.27509,63.776207,77812.164,14857.201,22667.473,28127.273,53400.984
3263.5723,12992.501,18.806126,62.603436,77959.625,14648.041,19887.295,29163.621,54294.25
3524.837,16439.686,21.568548,65.87676,71968.234,14283.757,22437.979,26829.969,50637.367
2995.6536,14933.238,19.696405,65.985985,76889.9,15155.979,22503.531,29479.752,58013.523
2683.4294,14143.723,19.108171,62.258007,79886.5,17883.676,22573.045,33398.63,66550.94
3778.3037,15055.526,20.381697,63.602043,75320.69,14570.714,23922.736,27088.742,48947.418
2830.931,13587.957,19.634663,61.698906,77460.89,13647.997,17756.725,28416.21,53957.293
3385.4666,16317.557,22.909346,63.883556,70563.94,13735.231,17677.35,24755.639,48704.2
3126.5356,13686.541,20.27988,65.62916,73623.26,15131.312,19529.736,27881.537,53040.445
2845.165,16277.552,20.205248,66.62251,68254.375,17015.25,19277.332,28933.883,55128.55
3102.527,14462.944,19.946154,60.12219,68768.94,17569.85,20270.756,30843.977,60911.516
3033.1602,15178.405,18.24431,69.010414,70205.88,17186.98,21031.395,30866.297,58769.33
3436.193,12562.147,17.209991,61.242706,76455.46,17750.047,23510.38,31588.252,60319.223
3126.2454,12561.078,16.047514,66.745316,77531.64,17852.932,22683.209,31749.838,59401.55
2667.7227,14028.85,17.726168,66.869865,81640.94,17122.03,22989.734,31895.86,63602.45
2112.8848,12434.487,17.17083,65.01631,80956.67,17185.34,19254.604,31080.523,60240.16
3314.5227,14337.46,19.468393,63.6465,76818.08,14824.558,22909.967,28128.816,53748.707
2952.9688,12285.835,16.567852,59.774734,83270.01,18805.83,20033.4,33363.152,61762.016
3857.8557,16337.304,20.896832,65.042076,71311.2,13828.306,22078.53,26704.324,49549.21
3199.5242,17382.314,22.923925,66.90395,76006.14,13251.39,23045.818,27115.842,53482.85
3100.4392,16061.241,21.329782,66.29285,73355.98,14186.631,19550.084,27149.271,52913.668
3410.2476,13935.828,18.903889,64.07927,74747.82,15209.22,21508.879,29107.441,54014.438
4570.925,16293.078,20.468128,65.01458,71927.85,14054.045,24667.291,27020.592,49335.055
3125.9753,14484.473,19.426025,61.564068,75261.78,15884.894,22739.62,29741.207,59402.008
3127.8335,12790.486,17.636076,63.224957,79010.79,16814.896,21602.896,30875.11,57336.176
3514.5903,15658.085,21.87364,63.95842,74222.79,13478.497,20169.93,25772.676,49126.52
2949.5168,14099.295,20.61865,60.48423,79466.08,15210.7,21907.842,28609.658,55692.08
3282.5618,14059.78,18.820917,62.782196,72021.055,15742.909,19453.482,28247.527,55529.434
3524.8748,11316.995,17.054867,61.252747,78140.86,16427.564,21701.113,30156.982,55672.23
2970.9597,15147.279,21.449326,60.687714,83082.45,14174.751,23403.686,25880.006,47257.56
2880.4968,15009.465,21.046734,64.06654,68149.805,15177.702,17844.15,26742.88,53648.836
2955.9075,14879.303,18.185013,67.1403,76598.78,17039.52,23214.594,30534.143,58644.89
3513.391,14869.414,19.807756,66.131584,72924.32,16233.63,22787.34,29509.361,57184.76
3821.9373,18241.674,22.413425,66.35197,70287.6,12932.518,24072.81,25366.424,49869.527
3335.2322,15434.144,20.590708,65.37943,69568.69,15252.228,18599.482,26704.707,51509.883
3047.0356,14034.968,18.328686,62.63754,75609.75,16158.964,20807.43,29364.031,58206.312
3288.0007,11564.039,15.246127,62.72191,79166.59,18417.336,20606.693,32823.234,57797.285
3411.0083,15587.314,20.083628,62.85835,72718.97,14894.479,21666.42,27951.748,54625.418
3337.6938,14433.867,20.205257,64.45081,72321.84,14808.73,20005.74,27316.074,53238.477
2438.968,14554.5,18.030228,64.521065,74383.51,19263.979,20731.352,32748.928,61746.16
3281.6147,14452.132,19.13264,64.88044,70668.27,16553.822,20562.176,28371.232,55464.54
2906.3665,17638.473,21.40559,65.94799,70819.57,14628.117,20087.229,27096.209,53265.273
3154.6267,13152.329,18.499641,60.87572,82569.36,15432.867,20092.12,30203.031,55439.26
2853.6797,17513.504,21.399374,68.238075,75886.65,14490.125,23476.793,27882.69,56300.39
3625.1475,11684.702,16.484537,65.44898,72183.29,16591.254,21224.006,30402.027,54542.47
3018.609,11907.066,17.125381,60.630005,84677.484,16599.48,20466.984,33070.58,65074.547
3113.308,16364.813,21.136864,65.98531,76772.516,14179.9,24503.639,27808.006,53925.355
3285.7705,14075.62,18.59555,66.32155,75945.58,16339.096,21893.928,30719.473,58037.695
3214.6338,17024.846,21.385798,67.09793,71256.25,13891.682,20458.705,26784.443,51661.668
3015.9802,13433.031,17.939575,63.87737,80526.08,15315.209,20998.809,30344.846,58727.195
2989.0178,11069.194,14.772884,65.09708,83201.62,18411.39,21090.791,32211.291,59030.41
4122.2285,13274.077,16.935553,69.13758,68880.02,16742.33,22035.795,29010.377,53879.195
3951.4639,12097.607,17.369528,61.42445,77930.375,15524.204,22618.707,28948.346,54095.387
2778.6094,15078.352,21.32095,60.945923,78290.34,14624.14,19338.086,27777.844,56802.34
3263.2334,13964.346,17.474953,60.293236,76778.39,18992.586,21827.31,32556.156,60235.094
2850.2249,15786.332,22.011412,63.204075,80319.93,13974.669,22295.24,26543.047,50644.88
2477.2615,19661.562,22.381897,69.1804,74445.875,14838.775,19944.873,27102.906,53915.316
2545.0605,14078.143,18.794619,62.794422,82285.37,16189.492,22362.021,30443.191,60590.703
3237.8389,15931.157,20.989834,65.44796,72279.31,14332.719,19417.096,26496.154,51195.05
2759.8147,15500.707,21.765396,62.42748,81042.47,13626.568,21598.213,26049.398,49921.566
3025.7954,15138.773,20.880583,63.90791,72195.11,14287.549,18184.416,25839.56,51329.14
3257.9614,14917.641,20.676111,64.516396,75806.2,14586.678,21041.223,27853.525,54873.996
2765.1924,15151.362,20.775108,62.54534,79866.555,14219.797,20280.521,27460.959,55583.133
3328.0933,13305.662,19.372145,59.35103,78925.2,16426.033,22767.018,31585.666,62382.56
3312.9023,12721.352,17.591208,61.85783,79083.17,15812.977,21474.906,30127.31,56013.93
4331.5376,14870.626,19.784193,65.13283,68128.46,14117.617,19164.46,26719.682,50215.203
3646.0676,16290.391,18.633987,68.47414,74237.62,17254.605,23557.521,30809.56,58625.875
2907.2693,14324.212,18.882568,63.60245,80893.7,14966.445,21955.451,29651.87,58608.668
2925.9353,14076.764,21.209171,60.18865,72769.734,15589.546,19048.78,28560.248,56349.38
3915.279,11606.877,15.459822,64.612625,77482.63,17424.14,22486.697,30870.95,56862.566
3925.3352,12743.792,18.054123,66.4472,69140.414,15775.754,20371.55,28295.975,54826.926
3239.4392,14180.137,18.38639,62.148426,76586.07,16249.441,20566.006,29456.568,58858.066
3208.7764,15497.123,20.779444,65.64889,73672.43,14880.356,21562.17,28349.832,54462.367
3277.1448,15292.467,19.940355,66.89342,71082.36,14506.864,19270.918,27168.664,52692.535
3179.8518,11622.8,15.851433,63.28306,82205.97,17674.965,21829.574,31613.176,58556.387
3699.4304,12888.726,17.885435,62.536915,76121.45,15809.745,22327.188,29772.238,56289.137
3834.2708,12466.354,18.632504,63.098343,71641.41,15022.294,20877.357,27723.625,54349.38
2704.651,13452.801,16.714388,66.566414,74786.35,17972.205,21748.748,32380.719,60582.168
3795.046,13662.701,19.272253,62.448074,72243.086,15014.964,19740.74,27538.707,54684.133
3806.3838,13116.65,15.979212,67.57532,75848.34,17031.338,23160.283,31376.379,55537.016
3817.5798,12745.973,20.20417,58.43691,82946.01,15546.363,23721.875,28688.98,47986.4
3554.3887,13309.928,17.403183,62.088142,75775.164,17578.9,21918.68,31057.896,59266.617
3208.682,11216.957,16.170794,61.08027,73998.61,17695.844,20577.309,31041.916,60959.76
4362.075,13643.454,19.475874,63.900505,74992.79,15284.392,23509.15,28030.102,48938.59
3009.6323,15621.428,22.733572,61.609474,77629.0,14198.187,19822.81,26768.477,53838.66
3645.9927,13845.595,18.769417,59.731304,73877.46,16853.08,21959.744,29502.584,58743.105
2910.988,13685.3,19.407663,62.010136,79805.03,15695.364,20620.033,29144.889,55553.246
3403.3325,14331.886,18.24076,65.39648,75556.23,16150.907,21961.01,29504.45,55394.45
2873.6882,14359.15,19.916374,63.72437,75290.28,15688.496,20042.957,28862.098,56878.688
3362.7478,12800.583,18.083693,63.245815,77447.7,15997.106,21354.14,30824.098,56071.86
4449.3,13101.795,18.14566,62.900173,74785.07,15504.486,22709.445,29330.68,55699.867
2416.4958,16030.969,21.075155,63.625496,74930.42,16863.201,19011.77,29665.674,58406.574
3834.138,18594.059,22.678373,62.26703,71574.21,13850.354,26199.182,26413.746,47424.46
4050.279,13653.812,16.621649,66.60522,72329.68,17322.049,22344.727,30026.354,55392.766
3812.7793,15706.547,19.454342,66.562874,68052.35,16438.8,19560.086,27561.521,52590.945
2883.9163,14831.764,21.434711,63.89684,70817.38,15852.961,18764.445,26749.465,53497.973
3198.187,16782.637,20.961496,65.91642,73858.27,14125.688,21359.617,27234.791,53706.12
3642.6616,13506.746,18.147364,64.97605,73001.33,15325.821,20926.564,29025.926,55522.574
2831.8237,13748.574,17.312391,61.919277,81535.83,19442.322,24063.885,33458.844,63595.883
2916.3833,15487.673,21.084644,65.58196,73521.32,15278.255,18970.562,27206.514,53043.258
4527.5044,13005.185,19.026352,63.184242,69580.93,14766.081,20485.15,27645.47,53771.887
2986.8623,14843.688,19.162153,63.365463,78469.2,14546.413,20198.602,29061.602,58564.8
3222.0894,13830.465,20.094376,64.17117,73899.27,15530.172,20709.16,27832.35,52898.38
3775.03,12590.618,16.959377,65.40876,75371.38,17045.277,23251.242,30224.465,56621.695
3100.2886,15808.959,21.811451,65.55268,64519.85,15873.508,16957.291,27337.307,52890.43
3484.3857,12240.704,20.267828,60.43917,76337.555,14940.722,20043.99,26703.973,52500.418
2870.0557,15922.121,20.321388,67.50283,68672.54,15775.141,18906.07,27876.418,54822.918
3189.6333,13907.12,19.207724,63.108517,77356.31,15705.824,22449.438,29128.432,56495.12
3812.118,15476.269,19.48584,66.62085,68171.7,15533.433,19532.766,27406.729,54154.492
3225.2974,12258.388,17.278263,64.54887,81653.03,15973.161,21147.688,32350.371,61609.668
2480.5254,14710.556,22.15063,59.75344,66330.08,16526.154,17018.012,28331.201,55135.277
2842.3997,13797.735,17.579685,64.034775,70852.09,18669.773,19728.787,31134.117,57938.98
3637.7217,11904.732,18.32007,63.785706,76316.586,16674.262,21020.943,29806.645,51664.863
3986.965,12640.89,16.862917,62.178345,76399.74,18138.148,21393.918,30703.06,57458.535
3308.555,15649.252,18.097227,70.02845,74115.54,16875.295,23371.559,30901.934,59280.727
3241.486,12675.511,19.348455,61.814568,77602.49,14954.435,19957.404,28170.658,54070.78
3035.255,15594.914,20.384806,64.63947,76164.53,14998.173,22521.525,28228.965,55555.82
2861.1345,13977.765,19.937317,64.20405,78617.516,15807.967,20320.18,27706.027,50748.684
3035.763,13562.399,21.039345,58.775684,71782.3,16200.464,19582.557,27896.617,55647.816
2786.0532,13881.407,17.89762,64.45973,72814.77,16930.162,19551.674,30164.104,57342.484
2864.2856,14295.342,17.48182,69.005135,74885.89,17327.262,22216.734,31088.832,59139.63
4943.835,12400.63,17.38827,65.17817,74348.516,15554.522,22836.277,28684.781,51326.918
3884.8752,13156.362,18.64871,63.291992,77385.34,15404.44,23026.338,28922.922,52308.184
2831.7783,14409.48,19.263727,64.93616,78735.875,15557.548,21913.35,29646.918,57685.207
3304.5386,17618.332,22.730814,68.215965,72015.81,13976.982,24316.725,26268.996,51160.293
3310.8713,13969.826,17.31863,67.78093,72698.06,16394.355,21475.742,29927.541,56505.79
3255.0063,12940.939,18.307665,65.913956,71545.25,16791.217,19907.049,29751.342,54745.79
2712.4683,15449.548,19.855324,68.72812,77500.57,15471.362,22633.934,30193.945,57739.426
4357.929,11377.09,16.72901,64.8743,70808.77,16322.614,21729.023,28747.1,53744.152
3362.04,13724.149,18.292469,65.67284,76046.23,16116.237,23409.625,29780.64,56437.59
4424.623,11277.347,16.67483,57.54967,83687.37,16418.04,21364.936,31116.85,54920.105
3589.4255,14140.3,20.90321,60.874104,71356.98,14592.801,18449.586,26387.643,52743.49
3774.183,12014.592,15.569142,66.718925,77413.64,17305.523,22852.99,31655.469,54799.41
3353.4568,14546.97,20.575428,62.18601,75561.79,14325.457,20073.799,26937.932,52589.63
2638.2979,14976.256,21.086584,61.435135,82629.49,14489.81,21554.475,27425.555,53910.957
3068.0195,14011.782,19.309153,61.602375,78713.25,14265.407,18969.236,28307.168,56369.527
2979.2778,14805.866,19.510315,64.57743,72899.055,15949.5,20202.799,28327.44,54677.684
2880.53,14667.057,21.210558,62.677307,75039.445,15292.623,18980.693,26950.457,50933.25
2666.843,15052.333,19.463905,64.48537,74595.055,16339.138,21971.432,29574.3,57247.727
2828.9775,16397.504,21.579395,65.427284,78727.53,14369.051,23191.115,28833.049,56215.047
3910.1572,13381.191,16.975449,60.16092,77350.0,18505.848,22015.178,31144.193,58238.38
3868.547,16001.949,20.998323,63.482334,70342.91,14748.768,22853.064,27428.18,52726.38
2618.2866,13060.734,17.825438,61.389935,78610.32,19124.145,23305.225,34383.254,66583.77
3313.3184,15685.534,20.933456,65.39182,74840.3,14636.339,21665.54,26536.725,49675.973
2688.911,15719.117,20.617022,65.338715,84105.56,13968.772,24632.066,29285.412,58886.32
3044.2983,17235.238,20.822973,65.87436,72992.055,14931.686,20267.98,27292.402,53809.74
3000.8308,15899.69,20.154478,64.80457,75138.97,15650.258,23449.227,29627.576,57529.45
4026.918,11882.711,17.587181,61.690456,73065.61,15497.378,21695.943,28477.592,54332.387
3146.4841,15876.27,19.742805,67.401695,74031.26,15245.322,23527.76,28729.268,56832.21
2929.9075,16194.276,22.158726,63.41433,82048.414,12929.319,22032.09,27325.791,51531.574
3545.2625,11936.806,18.621567,64.66031,73824.8,16098.008,20380.445,27737.701,54545.797
3800.5342,13666.388,18.691345,65.80268,72003.63,15632.357,21846.248,28450.133,54606.816
3802.8232,12622.715,18.341522,61.06499,79759.54,15380.672,22727.164,28907.31,57314.023
2608.1035,13937.762,18.77026,63.05956,84806.49,14882.138,21210.56,29311.799,60020.734
2922.44,13925.475,18.019024,64.70777,79070.984,16383.199,22705.168,30098.025,58044.055
3433.641,13611.603,20.664436,65.444565,71314.59,15226.946,19105.035,26292.918,51969.465
2759.792,14193.355,18.339315,66.591515,70001.1,18009.139,19248.61,30063.158,56427.633
3069.2979,15871.813,21.304703,64.37967,78138.49,14696.837,22176.445,27366.469,51911.75
3143.562,15408.355,19.810144,66.13784,68472.36,16313.05,19556.426,28529.98,50321.18
3531.148,12296.3955,16.797838,64.484276,78477.484,15846.073,22245.627,31617.453,58616.06
3115.1675,19362.988,24.466478,67.042625,72821.25,12564.046,19745.207,23805.582,46033.11
4159.6846,11243.392,15.58456,62.5898,80739.45,18559.55,22810.947,32783.91,54919.227
2812.8354,12530.107,18.405996,59.588177,90776.85,16319.35,22935.816,29899.5,54763.625
3828.056,12037.316,18.106066,62.5746,67601.414,18135.979,19900.426,29261.941,54514.45
3515.6677,12803.528,17.985197,61.978485,78429.305,15122.238,19341.791,30009.803,53623.35
3439.9048,12392.072,16.794533,62.824802,78701.94,16366.888,22035.547,31150.385,57128.457
