Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2169.4963,16041.811,24.4989,49.8739,84325.195,13535.962,27712.805,26810.715,54407.16
2752.9956,14320.3545,18.333261,59.96423,77526.086,17411.553,21549.746,30799.11,59363.05
2597.573,12115.825,17.681541,57.961136,87319.94,18143.496,24500.459,33805.426,63146.52
3076.5193,13610.064,19.190184,60.99319,75608.04,17009.826,22298.363,30096.92,58027.746
2587.298,14483.773,18.960867,59.439598,80582.55,17129.697,21408.371,31556.273,59013.06
2419.0354,16088.001,20.331581,57.34191,79525.18,17365.072,20599.047,32212.6,55728.09
2983.538,14375.719,19.196424,61.30781,73748.14,17371.867,21802.148,30311.521,57887.242
2909.805,15680.796,23.430681,58.051395,72430.234,15132.806,21882.84,27114.021,52943.03
2454.9636,11759.1,15.528439,59.079052,86374.95,18052.834,25642.057,33551.438,63244.26
3117.0186,16107.7,22.874374,58.202152,71299.76,13206.297,24252.52,25153.65,48762.523
3024.4648,11209.068,16.686985,61.76867,79549.086,17871.957,22918.705,32408.98,59898.01
2453.277,10237.925,13.904684,59.86112,89086.48,21271.68,23296.451,38351.33,69886.72
1685.8876,3707.5305,3.9175406,59.95809,112998.01,27946.035,22699.664,50230.45,89179.91
3143.9458,14033.585,17.85018,62.121143,73582.92,17481.896,21482.713,30079.53,54613.57
2770.5938,13717.232,19.953072,58.44243,77534.12,17253.508,21568.361,30971.414,57447.758
3034.8943,13158.376,19.217175,59.970108,75176.164,16135.827,24688.232,28731.158,54519.67
2064.6187,11493.778,15.125316,56.003994,93274.56,20089.854,25258.404,35630.85,66823.2
2866.6904,9008.605,12.867284,61.5682,84004.38,21401.934,21954.602,36472.17,67766.05
2681.0513,17790.37,23.969177,59.54215,72620.445,14471.868,20069.418,26897.877,50637.203
2331.0571,14221.943,20.026419,55.184322,85256.2,17044.758,24708.098,32514.674,60198.31
2856.7217,18133.182,23.768543,57.553585,64730.836,14789.667,17891.752,25624.637,49667.445
2323.4314,13528.524,18.120546,58.466778,79929.375,17805.406,21974.928,33152.67,60567.49
3236.4683,13662.982,18.12866,56.77619,83022.62,17324.848,25381.152,32406.783,59067.38
2549.2014,12464.77,20.445225,53.06787,93848.43,16242.755,28933.418,31836.55,59843.152
2787.7615,11965.269,16.341686,61.200188,82380.766,18357.79,23688.598,33757.285,62544.207
2619.4597,10472.702,14.344557,60.356434,88646.48,20516.445,23031.717,36641.152,66395.64
3345.578,17046.94,22.491854,59.433987,67544.945,14201.764,19185.09,24393.875,46725.6
2769.8826,11330.673,18.06503,57.101116,86593.96,17889.072,24367.754,34129.85,59092.973
2775.9397,12892.276,17.664513,59.83582,75952.914,18586.113,20513.018,32830.973,61322.074
2535.0532,14457.45,18.250347,61.72433,81337.984,17284.54,21805.35,29947.371,57198.86
3004.112,15422.581,20.158121,61.02133,71737.125,16599.879,20570.543,29012.848,55903.188
2130.7668,10396.554,14.6092825,59.11458,95656.33,20644.244,24673.61,39074.65,71400.24
2417.6672,12204.881,16.907633,58.81473,87350.63,17923.682,24519.314,33630.32,61224.902
3100.5632,13190.07,16.24049,60.196674,79933.77,17821.828,22948.508,31837.605,57811.234
3268.8071,13436.449,19.068026,57.85479,74842.016,14777.305,24688.74,27535.176,51738.984
2749.1445,12854.594,18.121853,58.55337,82701.1,16829.695,24925.04,32159.518,61804.277
3153.1333,13523.863,17.829788,60.014828,78081.23,17009.773,22638.225,31343.557,57163.273
2672.4272,11985.705,16.1092,59.59587,86122.55,18589.197,24012.89,33550.434,64288.633
3221.179,15823.114,20.948574,61.781696,71380.5,15463.967,19801.34,27675.914,51597.35
3036.4038,20053.676,26.765034,59.13285,63997.543,12820.345,17422.469,23050.574,43638.086
3397.936,15954.196,19.937103,65.294754,69549.66,14163.802,21788.982,23752.475,48176.18
3060.913,17622.938,21.209589,58.05054,67226.484,16467.31,20488.666,27650.209,49135.74
3017.3562,12784.978,17.294296,59.11534,82247.74,17386.793,26074.52,30284.602,60742.016
2890.994,12590.904,16.826645,61.272957,80724.766,17894.928,23113.984,32013.398,58349.414
2712.803,10750.799,14.227744,62.0368,85969.72,19816.438,23030.184,35831.477,66054.5
3093.103,18064.877,23.268408,60.799034,63282.176,15122.602,17198.654,25068.143,50081.105
2420.6848,12252.628,16.938564,58.244045,87340.85,17962.328,24478.373,33152.387,62542.973
3087.1975,16051.277,21.902832,59.509125,71898.37,15815.71,21782.525,27486.773,53919.98
3231.302,18734.35,22.068579,61.96888,65893.1,14664.627,16752.105,26368.979,50335.664
2626.3352,11405.158,13.544127,60.753418,89301.68,18943.898,24700.2,33933.887,67498.23
2494.302,11037.18,16.177853,58.035984,89190.53,19732.805,24695.016,36506.527,67649.67
3125.5574,13914.283,18.37846,59.419598,74658.91,16542.059,23341.701,28717.176,54879.688
3160.6533,18411.676,22.00229,62.967556,63801.027,15066.317,17527.914,24634.285,49347.168
1985.8228,9557.955,12.965617,59.72525,96862.47,21271.496,25275.188,40100.418,74211.22
3096.141,11840.951,14.80259,62.23704,79290.86,18332.328,22983.14,32211.072,59508.74
2752.6826,11627.454,14.082763,61.43819,82526.56,19698.281,23010.266,35263.195,62273.45
2797.025,11642.213,14.840628,60.908382,83617.484,19478.781,24400.814,34599.56,63906.438
2121.9492,9046.992,12.4508705,56.77692,95903.04,22221.527,24909.293,40706.68,71385.06
2690.4912,17257.547,23.80091,58.51176,71260.37,15475.996,19167.074,26647.143,51940.723
2417.659,12465.086,16.826735,57.712257,88227.695,17976.662,26253.2,34206.816,63350.668
2696.24,15038.915,21.815573,53.920708,83567.5,15431.459,26754.18,30409.107,60987.83
3059.9255,14613.36,19.51036,61.55563,77385.266,16036.724,23967.084,28443.018,55647.508
2170.304,6919.488,7.8096504,60.880554,103959.68,25297.242,23409.191,43955.7,78762.02
2785.5977,13753.606,17.14787,60.768333,78907.375,18117.945,21619.504,32191.625,60378.01
3228.2056,18047.502,22.97014,61.356987,60683.67,14438.891,16005.864,24999.941,50621.18
2616.617,10027.165,12.175358,61.005604,89830.17,20693.46,24506.773,37052.242,69084.414
3069.792,12765.188,17.431683,60.001156,81571.26,17102.703,23915.121,31441.879,59092.2
3628.8599,14162.59,18.759056,60.846928,71779.805,14325.614,24971.55,25284.766,47627.062
2527.1958,14040.947,19.367786,57.336708,82915.41,17301.838,23868.44,32639.992,59556.395
2874.4126,14805.38,19.701273,62.209713,72229.086,16779.408,19040.797,31256.71,58773.758
3103.0093,12744.903,19.882105,57.62952,82862.9,14918.605,27431.527,30178.055,54964.23
2942.873,12029.27,15.699461,61.752003,81884.64,18164.775,23983.54,32557.107,61238.426
3362.609,17638.629,21.644606,63.806534,62129.36,14734.013,17074.994,26346.08,49191.562
3141.653,17446.436,22.543457,59.987442,68678.8,14560.873,20123.436,24467.484,49591.926
1934.5316,19337.434,27.174757,52.037663,79653.99,12235.126,23442.332,26349.963,52232.71
3176.04,15000.049,20.268412,61.27416,73648.78,15445.056,21292.674,28095.045,52338.855
2167.8193,9522.201,15.32147,54.937714,99159.336,19965.129,28502.258,39212.555,69000.67
3078.6929,13832.343,18.774431,60.596382,79356.67,15980.961,24034.963,30158.705,55806.246
2732.059,15874.372,20.87002,58.37387,77266.56,16109.473,21986.682,29277.484,54705.055
2646.6724,16720.11,20.688175,59.249302,77773.52,15414.12,21859.762,28597.748,51551.406
2580.5872,9503.934,13.18654,61.00434,88206.72,20673.883,24052.666,37442.81,67448.984
3318.656,12637.516,17.450861,62.06062,75132.54,17134.385,21723.596,30350.152,56220.31
3171.6892,18518.977,23.133732,61.102215,64813.074,15080.54,16546.555,26152.418,50744.395
2485.6785,10031.887,14.578165,59.568016,88400.6,19482.768,23738.51,36672.883,66637.555
2895.1345,17902.852,21.953934,60.471813,70141.64,15176.096,18237.354,26603.055,52058.684
2711.0088,11908.22,14.682549,59.299778,88254.78,18652.627,23721.55,33891.562,64377.457
2819.4685,13545.052,19.651623,56.56492,82921.56,16068.537,25397.93,31462.63,58817.008
2951.113,12180.172,15.98831,61.489395,82298.29,18041.516,24219.186,33266.734,63088.15
3036.726,12594.104,17.292566,59.3846,80530.805,17676.363,24052.59,31966.57,58666.715
2928.0815,14650.764,22.223864,56.36701,77084.05,14575.51,25883.46,27029.438,53871.22
2927.7708,15025.841,20.780388,59.820827,75650.66,15920.583,22687.434,29238.346,55645.945
2580.6147,11746.078,16.44631,59.223694,87233.17,18864.053,24113.148,35339.402,64351.76
2598.013,11560.254,16.527071,60.207222,84544.06,18539.672,23936.33,34743.484,64863.574
3226.411,14430.253,19.364735,60.793625,68503.445,17580.03,18478.334,29499.19,51494.69
2919.7488,10439.816,13.94593,63.003315,86843.75,20510.373,21852.281,35359.53,64047.48
3055.3472,19743.389,21.699806,63.774616,59555.84,15040.765,16515.646,24196.662,48054.402
2449.8,9137.672,13.203676,61.803864,88703.83,20787.314,22687.127,38524.508,68151.86
3139.9258,14761.042,21.015615,59.05549,78067.83,14763.203,25709.922,28299.697,53467.492
2926.586,14115.645,18.218016,59.076553,80342.65,17022.906,23079.77,31716.744,62631.242
2653.3018,10579.626,15.116656,59.063534,97167.14,19882.258,25668.926,37785.0,69599.33
2612.3672,12581.296,17.78397,57.99541,84077.78,17688.697,25138.793,33184.543,63192.715
3194.2268,15510.459,20.811558,60.10416,72353.08,16321.784,22473.012,27235.848,53928.117
1977.336,13544.079,20.938631,56.01089,83805.49,16408.41,23743.66,31742.498,57225.055
2411.4739,8661.06,10.645126,61.137924,90994.71,22970.387,23254.467,40198.98,72027.59
2848.2224,14331.128,19.276495,62.87084,76490.71,16942.186,19884.432,30778.102,53792.637
2892.7678,13856.483,19.067945,61.640297,76393.85,17069.713,20348.176,32141.117,59777.26
2835.7253,17466.076,21.253185,58.861294,74942.62,15231.295,22072.016,26363.734,52673.258
1887.1962,8558.782,11.026064,58.941303,98688.89,22201.113,24929.932,41485.113,73229.78
2436.0981,10656.193,13.565585,60.00708,90161.945,20553.764,23477.84,37881.18,69235.99
3028.839,13473.579,18.715706,60.863804,75433.02,17369.69,21864.15,31489.533,59494.79
3213.5503,11914.85,16.301443,61.085304,76165.39,18352.906,21226.604,32334.234,60153.695
2793.196,13482.093,16.474213,60.17358,78902.234,18232.488,22743.656,32499.5,60245.37
2856.516,15186.592,17.674162,59.750393,72670.76,17404.191,20275.861,29756.875,55674.406
2712.589,16834.363,22.998434,55.719013,75098.26,14748.653,22355.008,27430.51,54623.992
2421.842,10744.943,16.803278,57.522057,89754.445,18851.309,25427.0,35895.49,68223.09
2476.2192,13965.531,18.803215,56.656,85947.95,17705.87,25517.832,33802.965,62553.75
2810.4045,13280.166,20.277225,57.644306,81096.07,15772.983,25255.635,29695.045,57846.74
2855.4077,16441.672,22.778704,59.472977,72962.38,15180.61,21466.967,27239.994,52539.78
2443.4888,13974.729,19.544924,56.67946,86933.625,16290.75,25934.004,32260.152,62246.605
3002.024,11218.4375,14.684485,59.50509,82627.5,19675.842,23601.537,32930.414,60546.85
2908.373,14710.5625,19.321865,60.897743,75492.14,16800.057,21089.531,28563.252,56324.848
2891.2607,11626.989,15.329397,61.00706,82754.23,19343.355,23850.459,33970.316,64326.332
2477.2349,11181.157,17.500162,57.554745,88119.19,18435.463,25532.016,35199.49,66348.08
2914.2178,14159.693,19.721388,59.010654,73070.31,16706.457,22605.799,29855.658,56050.23
2763.1199,15094.079,20.574484,55.657352,78069.164,16911.332,26578.688,29513.127,55705.277
2396.0334,11084.709,17.45748,56.67931,90812.07,18662.336,25930.115,35226.203,67875.25
2717.6362,13120.314,21.100931,55.916164,82284.914,15692.772,27747.805,30245.445,58377.066
2866.749,13397.923,18.723179,57.309772,84309.87,16141.099,25895.2,32097.953,61034.8
2535.198,14418.908,20.104727,56.64239,81115.84,16838.955,23175.863,31788.572,58129.46
3088.0757,13503.431,18.384512,60.13295,75875.39,17246.379,23779.691,28936.566,57114.38
2393.921,14108.584,20.645622,53.38641,88388.61,16112.454,28258.377,30875.633,61561.254
3282.4138,17311.89,21.216606,62.128162,66792.6,15608.441,18032.92,26413.773,51175.305
1865.2001,9159.514,14.46301,56.198868,103315.664,21103.186,26255.629,41717.047,74418.55
2695.7622,12657.103,18.547312,57.657177,88175.18,16534.512,25447.615,32906.043,59438.23
2869.301,15484.577,19.86523,58.572964,78931.234,15534.189,22573.113,28500.182,54425.484
2707.7322,10856.521,16.361662,57.36734,88998.9,18908.965,24423.387,35659.758,66485.08
2940.5806,12798.841,15.9042425,61.036236,82332.13,18617.236,23069.938,33659.49,64413.355
2743.2249,12803.945,17.098629,59.39776,81825.22,18453.178,23596.754,33451.227,62343.098
2357.3906,13773.7705,19.53489,56.30883,85960.38,17057.006,26005.535,32429.887,63099.703
2712.6582,11131.232,14.217623,60.239826,89600.12,19373.855,24699.701,35568.87,66244.04
2952.1523,13827.085,16.804144,61.60576,73716.18,18502.236,21463.266,30514.32,56777.586
3210.3994,18873.06,23.203037,61.8526,63336.176,14827.182,18076.846,25001.861,49366.23
2912.4526,12613.369,17.691208,60.36975,80497.484,18051.01,23362.258,32680.145,60580.344
2915.8354,16201.656,18.676153,59.894585,75003.93,16507.008,22010.191,29182.455,55151.535
3126.6653,14397.44,19.48209,60.712105,72357.85,17093.633,21603.994,29773.707,55835.707
3073.5227,11063.42,15.325236,62.194996,78564.81,17400.605,24262.725,31245.254,58493.09
2978.2563,18953.09,23.887497,60.869907,67155.91,14289.59,16893.42,24994.357,48189.465
2314.7493,17064.525,22.108501,57.968952,81189.34,15426.515,21971.928,28976.629,55614.33
2082.665,8420.736,11.025134,60.819996,98182.51,23156.793,23432.145,42359.89,76297.69
2919.2686,10912.081,14.194363,61.68476,85779.25,20004.676,22400.193,34571.92,65621.75
2472.7637,10817.93,17.531664,55.74611,96103.805,17918.832,26818.162,35977.133,67713.38
3325.0103,11089.435,15.426174,64.042404,75212.15,19654.863,21046.727,31131.496,59650.605
2351.8547,10592.425,13.453391,60.721813,91090.99,20088.41,23529.562,36479.484,67583.85
2885.7515,14982.407,21.615742,58.422916,74358.93,15995.249,22154.436,28771.309,55809.848
3091.3066,14248.434,19.372572,60.819855,75935.5,16674.69,22439.775,30100.186,56077.203
3320.6938,12951.467,19.098274,59.439713,75230.125,16114.455,24253.166,29591.7,50553.375
3198.2107,12650.358,16.882923,63.209206,74620.78,17747.875,20137.865,31464.916,58263.754
2651.219,12846.133,17.889898,59.385174,81644.734,18432.33,22725.584,32269.283,61345.523
3064.7676,17938.047,20.436384,61.562847,71227.86,15366.5205,20267.252,25622.396,49972.07
3622.6743,14284.64,18.056894,62.47892,70622.03,15152.803,24010.732,26077.52,50274.49
2880.6257,15067.456,20.473484,58.292763,73587.75,16970.578,23461.242,29010.357,55337.25
2648.5732,10659.079,11.290476,62.55974,87528.805,19988.84,23806.363,34605.49,65419.45
3283.2805,12727.661,16.148823,62.784145,74377.83,17207.5,22912.469,29899.123,56654.39
3177.2668,15974.034,20.260931,62.16533,70663.21,15625.177,20263.59,28416.729,53562.61
3017.0256,12708.224,17.29109,59.73622,83850.36,17829.46,25545.973,32793.2,62978.87
2948.2786,9714.16,13.619234,61.382195,85611.63,20184.889,22968.062,36669.31,66508.04
3006.2107,11937.286,16.079317,62.264404,78039.65,17437.027,23657.137,31357.209,59150.06
3005.809,20674.674,27.063234,58.40652,63045.453,12986.82,16884.875,21970.014,45011.29
2714.2717,9939.027,13.001881,61.889244,87681.016,19380.076,24907.844,36356.438,67825.266
2594.262,11879.19,15.811506,60.0313,87084.125,19659.559,24257.738,35291.816,65614.13
2560.6694,13464.634,18.72413,56.855152,83817.555,16801.465,24707.877,31509.02,60539.51
2275.26,10374.569,16.244825,55.36419,97834.49,18579.432,27408.625,36304.594,66960.836
2126.124,15471.247,21.835943,53.884975,84612.125,15563.357,25364.271,31159.916,60058.027
3185.2307,14345.315,20.348885,60.785835,75594.33,15501.603,23018.256,28579.127,52334.504
2717.095,17303.281,22.214281,60.828175,77116.34,15166.463,20554.777,28077.877,52584.223
2524.8115,11407.12,18.111149,58.326027,83940.695,17449.197,26575.133,35031.395,63552.117
3026.1428,14996.109,17.610445,61.205803,76886.73,17158.854,21376.473,30068.512,56730.727
2214.1,9806.18,14.966415,56.4309,93975.1,20130.473,25857.705,37776.887,68887.555
2428.783,11544.022,13.89966,61.313637,85080.61,20954.885,24319.94,36276.227,62842.715
2300.1487,10365.157,18.882414,53.141106,93460.57,17011.65,29954.99,35233.69,68699.46
2902.9487,12281.283,15.711835,62.8396,79951.57,18452.05,22346.592,32035.906,59839.535
3110.0247,16260.404,22.399519,61.735016,68001.49,14286.62,21645.326,25635.158,47606.184
3139.3337,12764.359,16.103058,61.21652,77469.055,16935.043,24289.953,30659.744,58040.496
2466.7275,10591.433,14.629035,60.71798,90745.625,20928.002,24080.416,38523.223,70311.8
3168.7217,17832.99,20.989567,62.388954,63454.395,14940.132,18931.754,23796.19,46900.273
2857.3987,11891.235,16.08448,60.890835,83656.91,17292.197,24665.736,33050.473,61743.613
2775.0745,11786.855,15.477502,58.553074,87297.53,18812.553,24111.416,35980.305,66686.375
2753.4705,14889.091,20.9542,57.001945,77251.82,15651.229,22722.854,27998.955,54601.58
