Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2102.46045,20073.71,29.41,49,55603.55116,28275.41684,36167.43409,38535.69713,58102.1585
2102.01865,20283.18,29.435,49.4,63618.83859,27442.76346,40997.3148,39424.45965,60159.0911
2102.2772,20515.0465,29.485,49.7,64349.51987,25543.70813,40583.60799,38331.86489,61957.59716
2102.2937,20762.41,29.54,50.1,65800.78201,24970.31574,40774.31267,38491.0761,62609.68045
2102.37515,21005.1575,29.57,50.5,65660.42223,23781.71377,40010.11915,37385.76702,63075.05911
2102.31765,21249.0605,29.645,50.75,66766.03066,23312.12758,40394.33351,37246.01279,63070.6899
2102.2688,21482.251,29.735,51.05,64201.3561,21987.29509,38621.44319,35671.10369,63231.30581
2101.80385,21708.1475,29.795,51.35,61010.29193,23131.87753,36061.89913,35676.18127,62015.0334
2101.1819,21933.21,29.845,51.5,61810.65208,22835.19672,36356.77519,35839.78375,61859.5691
2100.80005,22108.218,29.895,51.45,64315.19423,22790.13427,37455.28234,36316.13239,62447.63039
2100.5204,22174.8945,29.99,51.2,65233.20109,21979.21517,37961.99179,35790.04483,62460.06909
2100.39505,22124.289,30.035,50.75,64445.70898,21420.45052,37344.95763,35317.96884,63751.78783
2100.15565,21945.867,30.065,50.25,69055.12895,22310.07112,39403.70452,37091.5095,64727.64821
2100.0808,21718.926,30.115,49.65,68929.36334,21668.82458,39787.87085,36778.15135,65376.54315
2099.9916,21433.964,30.13,49.05,66561.76087,20775.77583,38276.5741,35625.02019,65937.1878
2099.7976,21099.49,30.125,48.45,67390.22216,21830.64635,38179.72986,36518.34103,67613.16773
2099.39595,20702.4285,30.11,47.75,67737.07719,21404.86214,38558.03283,36424.77137,67899.71297
2099.03905,20285.6495,30.08,47.15,68968.75114,22026.13705,38872.96781,37154.5039,69484.38574
2098.7173,19895.1785,30.045,46.9,70336.9129,22309.76531,39707.77752,37673.1311,70194.36511
2098.45645,19640.9655,29.975,47,71270.29006,22016.41711,40083.32287,37586.99569,70199.40939
2098.2401,19518.722,29.93,47.45,74323.35563,22335.3455,41317.67609,38543.14008,70260.41987
2098.2106,19543.9425,29.855,48.1,72527.27209,21335.01281,40664.60736,36958.10943,69245.62746
2098.00915,19673.1535,29.77,48.8,69976.47787,21120.7611,38910.73063,36147.23797,69404.61833
2097.58155,19863.208,29.71,49.55,73313.37553,21791.29685,40270.26399,37281.30234,68870.35154
2097.3319,20079.114,29.63,50.3,74992.73767,21392.66971,41071.55146,37188.08104,67894.93515
2097.27855,20313.12,29.585,51,72866.19601,20121.14876,40194.52259,35295.2705,66055.80067
2097.18685,20560.795,29.495,51.65,72263.11108,20315.90074,39658.97154,35680.99226,66533.98787
2096.9265,20806.5245,29.48,52.3,70937.7524,20087.50251,38952.33947,35241.85195,66174.79254
2096.584,21044.8545,29.445,52.85,69835.26272,19845.62378,38328.17824,34836.46726,65728.23334
2096.1565,21280.8055,29.395,53.35,73390.20846,20395.96756,39819.21947,35816.55981,65143.88545
2096.0449,21515.931,29.36,53.85,74580.7125,20077.58079,40084.30464,35395.97128,64040.7899
2095.8888,21746.6495,29.33,54.3,67957.28069,19111.27579,37158.01366,33757.83494,64358.25227
2095.4819,21963.259,29.335,54.7,68498.67658,19230.92148,37122.90784,33909.60637,63915.42179
2095.06495,22178.4675,29.33,55,68649.88034,19175.68655,37107.13152,33836.62436,63473.60946
2094.7732,22383.1475,29.345,55.3,68498.67658,18921.07257,36983.00042,33547.10637,62860.4125
2094.48155,22583.0705,29.33,55.6,70546.38523,19128.69094,37583.4164,33958.39619,62684.71805
2094.3027,22772.116,29.335,55.85,70953.35866,18899.96402,37799.01,33771.46519,61733.37921
2094.20445,22952.6855,29.35,56.05,69315.07303,18348.57268,37014.40908,33070.05411,61325.15041
2093.9496,23132.8555,29.39,56.3,67499.13596,18008.6349,36113.62039,32497.50925,61413.66851
2093.63235,23303.877,29.425,56.45,67837.49835,18113.13466,36019.74864,32536.0631,61260.91242
2093.3854,23469.107,29.445,56.6,67413.83444,17949.27434,35710.68368,32341.15696,60869.96718
2093.0806,23630.662,29.48,56.75,67995.70404,18011.11521,35869.68202,32383.68623,60514.69559
2092.85925,23795.322,29.52,56.85,67695.0258,17781.27051,35602.1055,32096.2,60089.22671
2092.6979,23942.573,29.565,56.95,68713.42714,17819.06818,35892.95986,32327.00092,59930.4281
2092.46715,24089.2745,29.65,57,66924.62456,17447.53183,35182.10927,31576.35732,59760.87675
2092.19155,24227.145,29.7,57.05,63048.66391,17063.06179,33105.43013,30914.02028,59899.55242
2091.6588,24354.994,29.775,57.1,61818.79824,17093.90192,32256.36248,30561.30299,59622.75799
2091.2008,24479.584,29.84,57.1,61405.61399,17030.2681,32040.26231,30561.30299,59302.60755
2090.70765,24598.4915,29.915,57.05,63503.68067,17398.2392,32644.9824,31110.84585,59105.91839
2090.43265,24704.329,29.965,56.8,66924.62456,17624.81606,33894.38232,31644.74287,59196.54023
2090.3041,24698.2225,30,56.2,64140.51668,17256.06727,32926.92952,31394.19029,59348.16048
2090.0675,24503.135,30.085,55.35,66719.54807,17627.83726,33998.13448,31888.63718,59618.93017
2089.9508,24168.2695,30.13,54.35,67140.2429,17350.28289,34268.90152,31981.70935,60287.62464
2089.8519,23778.7645,30.14,53.35,63803.38612,17031.42307,32915.29019,31364.43429,61068.89684
2089.5073,23260.4845,30.165,52.25,64992.54197,17601.92823,33193.49158,32076.5911,62676.37428
2089.1,22679.165,30.16,51.25,65289.54975,18308.64291,33125.88069,33122.76119,64468.32745
2088.64415,22099.466,30.14,50.3,66138.13404,18210.85772,33589.09046,33143.44155,64868.36511
2088.42655,21503.4625,30.13,49.55,66239.00997,18389.25851,33562.09043,33658.23678,65964.52927
2088.1854,21021.7655,30.07,49.2,67957.28187,18778.4101,34173.13503,34125.40349,66594.19053
2087.9762,20691.9795,30.045,49.25,70260.41987,18901.26379,34842.81882,34574.40533,66294.14153
2087.78405,20549.3455,29.945,49.6,72606.65166,19150.1539,35753.63616,34963.86053,66524.73701
2087.74865,20549.237,29.885,50.15,74550.46352,19019.2067,36410.5262,35013.64951,65774.04056
2087.8098,20631.74,29.805,50.85,68130.48093,17691.28345,34105.4184,33090.57653,64603.6413
2087.5348,20787.5155,29.69,51.55,72585.1004,18721.60395,35503.66048,34157.72197,65385.51847
2087.23975,20980.443,29.65,52.2,72574.32898,18263.76306,36009.71443,34105.4184,64533.36504
2087.0957,21192.624,29.575,52.85,67813.54666,18086.93654,33454.46022,32994.04456,64467.6472
2086.49635,21407.2385,29.525,53.45,70423.5795,18342.2263,34446.0787,33523.1524,63486.36335
2086.24475,21640.849,29.485,54.05,65277.93519,17261.9365,32520.34726,31793.21967,62910.77066
2085.78845,21861.1025,29.42,53.9,66202.29753,17971.50528,32443.36665,32420.61124,63248.25753
2087.78,21795.905,29.385,52.05,65453.90912,18741.0527,33871.71404,34046.60089,65547.47228
2091.3252,21060.3885,29.36,51.6,67823.10017,19782.43217,36214.62548,35059.88642,65818.94432
2093.167,20887.127,29.32,51.75,51968.41539,18772.51978,28254.6003,32031.887,63563.22484
2093.5714,20891.4805,29.3,51.65,63648.81386,21414.2119,35249.93708,35882.97932,63941.3265
2094.27585,20868.3975,29.275,51.8,66172.48578,21768.97083,36658.10309,36702.54732,64393.20896
2094.9457,20941.8165,29.29,52.05,70659.28901,22021.27634,39399.31885,37583.4164,64656.43885
2095.66065,21065.3155,29.285,52.3,66128.97863,20181.4693,36878.61777,34960.66977,64691.67653
2095.8573,21204.831,29.275,52.55,67253.29269,20393.86646,37460.34335,35277.45763,64965.98411
2095.97815,21355.782,29.265,52.8,69494.37358,21194.37768,38162.70419,36678.10943,65349.62323
2095.96975,21502.531,29.275,53.05,67737.07719,20098.23268,37519.11871,35008.62227,64515.81996
2096.0891,21669.3075,29.34,53.25,68880.17824,20221.81667,37882.17227,34967.05657,64053.78168
2096.1393,21832.1015,29.315,53.45,71516.30096,20162.07996,38965.59286,35415.52977,63713.13993
2096.27855,21995.1095,29.38,53.65,73280.48927,20031.11654,39503.63048,35369.94049,63282.17814
2096.4109,22155.874,29.395,53.8,67995.70404,18664.37455,37274.24128,33526.1469,62335.85895
2096.3628,22309.303,29.44,53.95,70731.30253,19295.85933,37991.08259,34430.48045,63273.69024
2096.28965,22464.2785,29.505,54.05,68630.98577,18604.20465,37034.18193,33297.80879,62344.16186
2096.1202,22613.7275,29.53,54.15,71218.15301,19335.23236,37608.47197,34467.93844,62969.60777
2096.03895,22765.425,29.58,54.25,72628.22231,19453.98903,37947.45687,34265.80396,61583.26472
2096.10095,22911.7195,29.64,54.3,67995.70404,17837.4208,36228.12355,32477.54342,61753.66838
2095.84385,23051.0555,29.705,54.4,66705.56498,17801.96356,35300.34904,31926.19077,61345.56104
2095.49645,23178.468,29.78,54.35,63898.15989,17543.07628,33709.48907,31288.88776,61729.27973
2094.974,23252.1135,29.865,54,65019.2073,18104.39039,33800.22655,31923.31927,61631.87234
2094.5673,23183.5135,29.925,53.45,64463.22105,17972.74023,33335.43348,31815.30678,61851.40753
2094.22645,22941.954,29.96,52.65,61709.04544,17812.53627,31637.89367,31413.34146,62340.19026
2093.66055,22472.2675,29.995,51.65,69444.48201,19488.29356,34558.71689,33848.76888,63443.72616
2093.3578,21854.2265,30.035,50.65,71595.05407,19256.59185,35684.29106,34170.04974,63180.51045
2093.48045,21168.2265,30.015,49.65,72039.21323,18263.76306,36123.70153,33158.1535,62759.91091
2094.44055,20301.1905,30.03,48.7,73594.13705,18276.46763,34368.34412,32716.91176,63786.24068
2095.0941,19744.1975,29.96,48.15,80070.78118,17675.54419,35929.59068,32349.65599,61405.61399
2095.777,19757.7165,29.915,47.95,83891.85311,17671.91432,36428.17847,32378.00787,60664.26587
2096.3506,20040.419,29.85,48.2,81808.28082,16984.1759,35279.06573,31256.59625,59961.34474
2096.43445,20410.037,29.77,48.6,72029.66376,16432.49566,30694.39801,30167.09276,62844.24906
2096.0812,20505.3095,29.67,49.15,73687.89034,16790.02556,30828.15774,30434.34171,62129.78982
2095.7859,20402.625,29.615,49.75,74593.80872,16740.22991,30928.47628,30467.94691,61365.36256
2095.66965,20161.116,29.555,50.4,71186.89974,15733.56986,29713.86877,29129.57649,60334.48802
2095.37465,20255.4675,29.475,51.05,68132.11054,16281.20299,27389.17634,29473.83722,61168.91861
2094.77525,20414.209,29.4,51.6,70566.89319,16716.52881,28291.62703,29828.81876,61132.78897
2094.25205,20606.808,29.35,52.1,69384.70524,16763.9731,27524.36917,29649.19153,60664.26587
2093.95485,20794.9375,29.265,52.55,73423.18145,16814.99385,29054.73533,29941.91415,59045.58151
2094.121,20969.4635,29.25,52.9,74885.23361,16415.01192,30266.16226,29370.52339,55945.69808
3394.4747,21113.6165,29.21,53.3,66239.00997,15670.95236,30142.0201,27010.95627,48988.5643
9843.5718,21280.6445,29.2,53.8,59249.53327,15934.95411,31631.04446,25900.52253,42944.47254
7881.29345,21473.87,29.17,54.2,50772.55679,14818.42854,28006.52897,24297.65112,45000.85662
6679.57055,21667.4815,29.135,54.5,53231.22673,15198.81227,28461.47286,24719.04199,45024.76164
5930.1953,21860.2975,29.15,54.8,52857.93579,14923.0538,27577.85258,24609.0542,45695.44844
5442.9768,22032.964,29.14,55.05,55413.72233,15263.17818,28008.81244,25135.31014,46107.53995
5108.88915,22197.0145,29.16,55.25,55862.94779,15164.75148,27854.24752,25256.64244,46142.37606
4876.60035,22359.697,29.15,55.45,57499.39932,15136.76941,28307.84746,25270.39602,46362.33057
4709.5044,22507.918,29.235,55.6,57803.0698,14762.1173,28391.48939,25073.01205,46182.24069
4581.75415,22661.534,29.23,55.7,59204.70995,14910.24085,28832.01498,25335.37538,46342.26908
4484.9302,22795.663,29.255,55.8,59378.56431,14687.75258,28996.98906,25195.87172,45973.57876
4408.31565,22927.05,29.295,55.9,60695.83493,14798.98257,29372.96942,25359.0564,45551.12383
4343.69825,23058.04,29.34,55.9,59447.06903,14362.78283,28963.38163,24947.14565,45697.76815
4291.7302,23180.831,29.395,56,57694.74924,14308.08955,27538.84577,24865.37825,45835.35414
4247.17575,23302.2975,29.43,56,59469.93593,14544.16066,28171.54966,25127.50931,46599.19876
4210.0239,23418.459,29.515,56,58753.1027,14278.68193,28084.27983,24766.71682,46267.14035
4179.34545,23529.5135,29.565,56,60695.83493,14545.11438,28543.44282,25156.77368,46462.88238
4152.4397,23645.029,29.64,55.9,60814.47202,14280.08187,28877.24977,24856.70293,45541.37896
4129.62235,23750.247,29.705,55.85,60031.00576,14163.7578,28543.44282,24734.28336,45840.25944
4109.55395,23813.745,29.77,55.55,61639.97798,14216.45191,29119.9051,24791.55859,45342.28052
4089.81875,23755.041,29.84,54.9,59173.85863,14040.77993,28079.69501,24690.50152,46477.99706
4070.97,23449.0555,29.88,53.95,60178.529,14209.96612,28407.79807,24947.14565,46832.96013
4052.96425,22785.1735,29.925,52.8,62228.55702,14442.75068,29202.32091,25451.15504,47373.89051
4035.28555,21958.9555,29.955,51.6,63503.42693,14568.92971,29836.33903,25724.24855,47682.32599
4019.0637,21046.919,29.995,50.4,65322.72253,14946.56267,30310.74119,26458.82989,49027.07104
4003.47475,20066.1875,29.955,49.3,65376.54315,14979.04866,30880.89706,26684.92063,49751.42275
3988.58215,19494.001,29.92,48.55,63605.99447,14284.27097,30602.93211,25894.41474,49387.03822
3975.7687,19608.37,29.86,48.3,61152.84,14523.72877,28904.77226,26269.2472,52169.48124
3964.3013,20041.3105,29.79,48.45,63588.88323,15067.08875,29375.42005,26881.56845,52593.45246
3954.37525,20523.173,29.7,48.9,64166.57943,15149.7528,29363.17736,27036.94481,52736.13999
3946.2152,20833.918,29.61,49.45,63222.83608,14869.13227,28760.57937,26623.36766,52297.75306
3938.75695,20951.5655,29.535,50.05,64027.80544,15070.06761,28754.64768,26810.79962,52457.62745
3932.063,20891.5045,29.465,50.65,64140.51668,14984.96484,28654.06602,26665.79453,51835.23828
3925.7147,20648.1025,29.395,51.25,64201.3561,14850.58145,28632.8357,26484.04539,51391.4444
3920.1332,20460.405,29.32,51.85,64105.797,14745.66147,28538.75032,26329.09418,50924.63795
3914.4674,20603.801,29.275,52.45,63460.77638,14612.87701,28314.80428,26113.53845,50540.05931
3909.17835,20779.9345,29.24,52.95,64075.44868,14622.45117,28507.09961,26102.20842,50177.48923
3903.83095,20969.5755,29.2,53.4,63571.7735,14527.04364,28398.47662,25994.42805,49932.46013
3898.7444,21163.309,29.155,53.85,64559.70477,14455.02595,28741.60071,25853.75021,49131.84141
3894.0365,21356.412,29.14,54.2,63341.61004,14213.67266,28370.54644,25525.7532,48829.57547
3889.3761,21538.3285,29.095,54.6,63614.55307,14250.77812,28396.1496,25567.67328,48709.53505
3884.6017,21724.1145,29.07,54.9,63469.31708,14110.37498,28436.95049,25354.12777,48145.96281
3879.80175,21893.027,29.065,55.15,63053.82025,14061.79843,28247.66532,25274.32631,48089.9326
3875.0554,22061.564,29.07,55.45,62088.71804,13916.33607,27899.57593,25032.24922,47845.73492
3870.22445,22218.2205,29.075,55.65,62944.37933,14061.79843,28102.61634,25213.49467,47835.16628
3865.75195,22369.6915,29.09,55.75,63138.22733,13967.95544,28189.97379,25102.18565,47478.04903
3861.1309,22522.1945,29.11,55.95,62555.62284,13702.74566,28146.2463,24734.28346,46912.16903
3856.54555,22661.6945,29.14,56,61252.89232,13623.57054,27580.06577,24597.59088,47115.00786
3851.6953,22796.3995,29.18,56.1,60838.24245,13632.39005,27254.92826,24578.69157,47264.85259
3846.90795,22919.2705,29.175,56.2,61470.11325,13718.28743,27364.88504,24690.50152,47063.51666
3842.34815,23044.6295,29.24,56.2,60790.71156,13612.11474,27323.02436,24556.04021,46827.85875
3837.5322,23158.497,29.295,56.25,61021.05002,13554.12631,27290.04422,24433.8505,46503.20364
3833.14785,23273.5235,29.355,56.2,60190.20461,13449.41499,26956.95893,24288.36105,46621.98447
3828.41065,23386.405,29.39,56.2,60467.59775,13532.23419,26862.2368,24370.28073,46690.44005
3823.5942,23508.8115,29.45,56.2,66971.39336,13715.62134,29282.56173,24450.71843,44349.1561
3819.6497,23611.5575,29.525,56.15,59015.46878,12907.15138,26978.52509,23623.56204,45303.59857
3814.49515,23709.9395,29.575,56.1,56702.74567,13101.94943,25466.03722,23731.06675,46914.72237
3809.01415,23809.747,29.65,56,61450.00821,13679.78394,26495.78727,24421.72638,47397.26326
3803.4264,23864.509,29.735,55.7,61575.1719,13558.50804,27015.28734,24359.08606,45864.89985
3797.241,23790.448,29.805,55.05,61924.89144,13411.25617,27499.91506,24334.85782,45512.14948
3789.96325,23500.4235,29.855,54.15,63307.63441,13507.76316,27981.4426,24418.8716,45648.79953
3782.1073,22883.2345,29.9,53.05,63299.14702,13446.80901,28070.53558,24460.09569,46077.71375
3773.61925,22086.204,29.935,51.9,60597.41311,13576.50544,26864.38497,24793.4961,48379.25478
3764.30345,21240.327,29.98,50.8,66506.23502,14108.53734,28901.12383,25545.70224,47956.95937
3755.5499,20395.7955,29.945,49.65,66682.33446,14012.50712,29609.49418,25661.85354,48368.4704
3746.65795,19718.2615,29.915,48.8,63872.29192,13798.54432,29023.43534,25571.67011,49898.42997
3738.3005,19634.452,29.89,48.35,64612.44013,14092.02233,28649.34655,26072.3762,51006.84692
3730.68165,19924.016,29.815,48.45,64718.12164,14230.35493,28454.46268,26272.8876,51714.66189
3724.51525,20359.8945,29.725,48.7,66413.87761,14455.97608,28698.96747,26550.41118,51832.24961
3718.86195,20737.209,29.65,49.25,66386.21414,14281.47613,28621.0468,26337.43788,51403.35287
3714.4934,20935.4225,29.57,49.75,67679.84131,14308.51799,28948.99565,26335.35081,51012.72621
3709.95935,20939.713,29.495,50.45,67385.43993,14119.56179,28927.4402,26080.60239,50188.90686
3705.8738,20769.8625,29.425,51.05,66747.41182,13996.12337,28663.51199,25878.13848,50051.86221
3701.84765,20476.865,29.385,51.6,66793.97235,13956.16328,28522.33026,25778.76642,49915.44021
3698.0228,20549.3085,29.305,52.15,66506.23502,13870.78995,28401.97293,25597.67791,49484.71318
3694.01515,20716.4105,29.265,52.7,66174.78467,13811.9715,28268.47431,25495.8716,49270.2627
3690.17455,20897.7465,29.205,53.2,66330.94254,13766.37432,28266.16302,25372.88704,48862.40164
3686.43425,21087.93,29.16,53.6,65394.49594,13620.9257,27972.33037,25152.86954,48611.68021
3682.7301,21272.9665,29.135,54,64806.42743,13541.86033,27770.67245,25001.25508,48416.95401
3678.9033,21467.6885,29.09,54.4,64498.27653,13511.25516,27515.47491,24933.64588,48282.48113
3674.9868,21644.4415,29.1,54.7,64149.20004,13467.67313,27353.8605,24862.45746,48057.96212
3671.26575,21829.47,29.075,54.95,63563.22559,13398.27552,27137.98789,24726.66612,47951.65471
3667.1702,21988.5545,29.09,55.25,62568.0605,13284.66004,26731.75206,24527.76415,47962.26949
3663.17505,22146.9765,29.095,55.45,63760.38037,13446.80901,27008.79438,24709.52328,47983.50769
3659.3263,22309.051,29.1,55.65,63469.30125,13336.16418,26963.41064,24561.69813,47249.31388
3655.3512,22457.4695,29.14,55.75,63605.99447,13305.23387,27013.12167,24505.17943,47135.6296
3651.71645,22600.7725,29.14,55.9,61982.14135,13014.59208,26597.95609,24134.88896,46675.2153
3647.7803,22730.0025,29.165,56,61986.24258,13167.05368,26363.53078,24273.50963,47109.85425
3643.6301,22861.6075,29.21,56.05,63180.51045,13218.03945,26742.4124,24293.93265,46518.33991
3639.82125,22984.9785,29.25,56.1,63146.68387,13141.64385,26812.92997,24212.37707,46237.14426
3636.0321,23102.85,29.315,56.1,63155.13599,13071.63647,26864.38484,24074.24967,45998.34073
3632.3899,23215.3625,29.355,56.1,63648.81386,13121.35771,27013.12167,24076.08507,45751.72846
3628.4624,23337.9445,29.4,56.1,64489.51122,13093.52132,27437.81458,24015.65434,45255.32029
3624.6377,23437.856,29.475,56.1,64253.57901,12951.17347,27417.89557,23777.86855,44753.46084
3620.62025,23531.914,29.525,56.1,63807.96136,12916.2861,27320.92592,23723.90416,44729.79133
3616.69495,23631.829,29.605,56,55386.69357,11852.96366,24711.42776,22328.73832,44777.15483
3612.26075,23729.176,29.66,55.95,60209.66545,13104.47932,25357.08021,23968.1945,46853.37866
3607.3208,23813.0625,29.75,55.75,62626.33929,12891.41121,26439.93875,23671.85519,45173.44437
3602.5823,23800.064,29.8,55.2,63837.82295,13028.82798,26847.21724,23940.87465,45410.10247
3596.63535,23601.5675,29.845,54.35,63863.66678,12866.60348,27213.31345,23777.86855,45144.60638
3589.55675,23080.002,29.92,53.3,69325.01086,13598.91194,28351.94771,24540.95483,45604.80391
3582.63515,22300.1235,29.94,52.1,56155.50165,12333.53338,24601.44398,23440.51492,47606.3413
3573.86145,21414.1495,29.96,50.9,60981.23085,13555.87775,25349.18358,25007.06267,50401.41275
3565.2192,20507.1385,29.96,49.75,58440.88235,13372.35651,24402.03484,25069.12356,51462.97809
3556.4758,19669.3435,29.935,48.8,57248.40713,13623.57054,23580.75125,25470.01424,53529.50015
3547.7197,19475.0255,29.89,48.25,57752.26662,14200.71032,23052.94739,26216.85155,55044.02831
3540.19725,19723.3015,29.825,48.2,58745.63712,14424.82939,23052.94739,26576.80883,55171.27001
3533.56055,20184.3665,29.74,48.5,59592.13981,14527.99316,23103.07554,26736.01803,54950.58716
3528.14725,20591.0665,29.685,48.95,60065.88853,14487.19195,23056.39909,26662.60906,54586.09496
3523.5221,20816.247,29.57,49.55,60397.06589,14417.29332,23027.07678,26557.79526,53991.92485
3519.0491,20836.881,29.51,50.15,60506.84257,14363.7225,22893.21006,26437.84306,53555.01501
3514.99595,20687.919,29.44,50.75,60287.62464,14281.47613,22758.72774,26293.68479,53079.99517
3511.06515,20373.168,29.36,51.35,60155.19332,14209.04106,22672.49167,26154.79163,52661.61386
3507.2638,20414.5855,29.265,51.95,60054.25889,14137.03687,22632.06705,26016.95748,52285.49518
3503.4265,20583.711,29.255,52.5,59607.44842,14047.17262,22429.77267,25855.78232,51932.03916
3499.668,20766.243,29.17,52.95,59374.77996,13972.04491,22399.06578,25695.03758,51540.66945
3495.90415,20947.2735,29.155,53.4,59068.18474,13917.24162,22307.28798,25611.69694,51207.4163
3492.35335,21131.1055,29.115,53.8,58685.95957,13799.43827,22223.41175,25414.44692,50813.42426
3488.74255,21315.5265,29.1,54.2,58581.76998,13751.21494,22164.46399,25333.39792,50569.02307
3485.15465,21496.0265,29.06,54.5,58626.38554,13715.62134,22157.92892,25262.53509,50200.35332
3481.6628,21667.3645,29.06,54.8,58574.34157,13650.05152,22172.6378,25162.633,49994.94643
3478.01175,21832.589,29.07,55.05,58559.48395,13566.40243,22266.11818,25038.06417,49599.51997
3474.4719,22001.9055,29.05,55.25,58700.86643,13506.01888,22353.52606,24970.31574,49431.64567
3470.96205,22158.577,29.06,55.45,58176.65003,13391.79468,22209.03956,24788.72472,49115.28137
3467.4286,22307.9485,29.085,55.65,58285.8276,13404.32988,22355.17826,24801.12235,48928.15985
3463.67895,22438.213,29.115,55.75,57999.73671,13276.95325,22203.73768,24605.1581,48824.10938
3460.2063,22579.694,29.14,55.85,57463.4302,13198.46859,22074.82298,24467.60005,48595.40618
3456.45765,22700.4365,29.155,55.9,57255.55105,13195.06889,21953.38587,24437.59656,48562.87705
3452.70885,22823.0885,29.205,56,57255.55105,13150.95559,21977.60114,24366.5493,48416.95401
3448.90905,22947.617,29.255,56,57162.78228,13125.58244,21940.48686,24325.54858,48271.75231
3445.35485,23069.83,29.275,56,57020.55771,13117.98057,21853.69203,24297.65112,48164.66076
