Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2091.6588,24354.994,29.775,57.1,66756.72362,17093.90192,24991.58102,31251.21586,73333.33333
2091.2008,24479.584,29.84,57.1,66128.97863,17030.2681,24745.72389,31232.4077,71967.21311
2090.70765,24598.4915,29.915,57.05,68328.81565,17398.2392,25209.64453,31837.72658,71967.21311
2090.43265,24704.329,29.965,56.8,71922.42407,17624.81606,26115.59701,32491.80036,71967.21311
2090.3041,24698.2225,30,56.2,69087.14332,17256.06727,25408.50338,32211.27577,71967.21311
2090.0675,24503.135,30.085,55.35,71848.35845,17627.83726,26051.84595,32709.6985,71967.21311
2089.9508,24168.2695,30.13,54.35,72039.21323,17350.28289,26138.27843,32784.75737,71967.21311
2089.8519,23778.7645,30.14,53.35,68469.48083,17031.42307,25231.13232,32090.58011,73333.33333
2089.5073,23260.4845,30.165,52.25,69764.8382,17601.92823,25499.85231,32822.38483,76206.89655
2089.1,22679.165,30.16,51.25,70131.68116,18308.64291,25546.84216,33860.45322,79285.71429
2088.64415,22099.466,30.14,50.3,71145.26872,18210.85772,25839.54107,33912.65428,79285.71429
2088.42655,21503.4625,30.13,49.55,71103.68037,18389.25851,25766.63866,34365.08528,80909.09091
2088.1854,21021.7655,30.07,49.2,72747.03947,18778.4101,26297.85231,34893.70778,80909.09091
2087.9762,20691.9795,30.045,49.25,75151.43025,18901.26379,26855.79743,35395.97105,80909.09091
2087.78405,20549.3455,29.945,49.6,77602.63035,19150.1539,27360.47511,35836.46246,80909.09091
2087.74865,20549.237,29.885,50.15,79322.72076,19019.2067,27782.51146,35886.51015,79285.71429
2087.8098,20631.74,29.805,50.85,72953.0736,17691.28345,26196.13917,33821.45087,77719.29825
2087.5348,20787.5155,29.69,51.55,77517.84294,18721.60395,27248.35097,34983.03392,79285.71429
2087.23975,20980.443,29.65,52.2,77639.01028,18263.76306,27457.75145,34919.19255,77719.29825
2087.0957,21192.624,29.575,52.85,72925.92325,18086.93654,25768.69639,33703.49303,77719.29825
2086.49635,21407.2385,29.525,53.45,75762.89811,18342.2263,26475.63741,34299.88234,77719.29825
2086.24475,21640.849,29.485,54.05,70352.11369,17261.9365,24889.36033,32443.36665,76206.89655
2085.78845,21861.1025,29.42,53.9,71658.2073,17971.50528,25205.65909,33116.99505,77719.29825
2087.78,21795.905,29.385,52.05,71182.43196,18741.0527,26155.00973,34771.03106,80909.09091
2091.3252,21060.3885,29.36,51.6,73445.1724,19782.43217,27806.76788,35846.42277,80909.09091
2093.167,20887.127,29.32,51.75,57737.76854,18772.51978,22598.45493,32375.17354,80909.09091
2093.5714,20891.4805,29.3,51.65,69504.35641,21414.2119,27446.67205,36588.78513,80909.09091
2094.27585,20868.3975,29.275,51.8,71850.46052,21768.97083,28374.69595,37457.16721,80097.4026
2094.9457,20941.8165,29.29,52.05,76277.23635,22021.27634,29992.3835,38457.66974,79285.71429
2095.66065,21065.3155,29.285,52.3,71531.99053,20181.4693,28435.78253,35747.02399,79285.71429
2095.8573,21204.831,29.275,52.55,72364.80524,20393.86646,28816.43835,36091.81236,80909.09091
2095.97815,21355.782,29.265,52.8,74627.74059,21194.37768,29530.33748,37447.88153,80909.09091
2095.96975,21502.531,29.275,53.05,72714.60137,20098.23268,28736.85984,35819.87322,79285.71429
2096.0891,21669.3075,29.34,53.25,74088.11009,20221.81667,28975.37686,35806.61247,79285.71429
2096.1393,21832.1015,29.315,53.45,76584.08495,20162.07996,29702.66247,36329.64731,77719.29825
2096.27855,21995.1095,29.38,53.65,78262.24571,20031.11654,30022.72943,36316.06891,77719.29825
2096.4109,22155.874,29.395,53.8,72671.38928,18664.37455,28403.13502,34349.54382,76206.89655
2096.3628,22309.303,29.44,53.95,75577.37999,19295.85933,29076.43202,35288.78524,77719.29825
2096.28965,22464.2785,29.505,54.05,73280.81775,18604.20465,28260.72156,34124.63607,76206.89655
2096.1202,22613.7275,29.53,54.15,76112.91698,19335.23236,28843.83059,35369.94049,76206.89655
2096.03895,22765.425,29.58,54.25,77554.1616,19453.98903,29078.84587,35191.7872,74745.76271
2096.10095,22911.7195,29.64,54.3,72071.12628,17837.4208,27651.59751,33320.60491,74745.76271
2095.84385,23051.0555,29.705,54.4,70994.71747,17801.96356,27007.749,32725.62305,74745.76271
2095.49645,23178.468,29.78,54.35,68140.13139,17543.07628,25939.25147,32026.30672,74745.76271
2094.974,23252.1135,29.865,54,69865.48383,18104.39039,26148.59703,32680.89884,74745.76271
2094.5673,23183.5135,29.925,53.45,69325.01086,17972.74023,25742.40169,32548.92823,76206.89655
2094.22645,22941.954,29.96,52.65,66377.02329,17812.53627,24699.05839,32080.98158,76206.89655
2093.66055,22472.2675,29.995,51.65,74922.94672,19488.29356,26959.0917,34731.90425,77719.29825
2093.3578,21854.2265,30.035,50.65,76952.79193,19256.59185,27568.91053,35098.41365,76206.89655
2093.48045,21168.2265,30.015,49.65,77096.36491,18263.76306,27716.65836,34111.56451,74745.76271
2094.44055,20301.1905,30.03,48.7,78391.69411,18276.46763,27198.01934,33712.52783,76206.89655
2095.0941,19744.1975,29.96,48.15,84678.29827,17675.54419,28632.8357,33436.54028,71967.21311
2095.777,19757.7165,29.915,47.95,88570.61812,17671.91432,29197.42501,33517.16915,70645.16129
2096.3506,20040.419,29.85,48.2,86188.97723,16984.1759,28445.1221,32338.32756,69365.07937
2096.43445,20410.037,29.77,48.6,76001.85575,16432.49566,25306.95272,31028.76736,74745.76271
2096.0812,20505.3095,29.67,49.15,78139.34085,16790.02556,25456.10457,31369.84426,73333.33333
2095.7859,20402.625,29.615,49.75,79320.89945,16740.22991,25651.81092,31383.3672,71967.21311
2095.66965,20161.116,29.555,50.4,75588.94917,15733.56986,24641.14123,29939.39251,70645.16129
2095.37465,20255.4675,29.475,51.05,73099.9655,16281.20299,23151.61944,30248.22571,71967.21311
2094.77525,20414.209,29.4,51.6,75832.67055,16716.52881,23749.05334,30675.98707,71967.21311
2094.25205,20606.808,29.35,52.1,74866.01085,16763.9731,23179.42224,30475.7105,71967.21311
2093.95485,20794.9375,29.265,52.55,78856.96993,16814.99385,24396.42907,30825.52693,69365.07937
2094.121,20969.4635,29.25,52.9,80305.16832,16415.01192,25178.21944,30309.46218,66340.32634
3394.4747,21113.6165,29.21,53.3,71880.03551,15670.95236,24999.31867,27662.79853,58493.15068
9843.5718,21280.6445,29.2,53.8,65161.7343,15934.95411,25955.58324,26619.12782,51728.39506
7881.29345,21473.87,29.17,54.2,54277.8416,14818.42854,23285.85245,24841.34878,53291.13924
6679.57055,21667.4815,29.135,54.5,56709.77942,15198.81227,23609.27966,25272.35958,53291.13924
5930.1953,21860.2975,29.15,54.8,56297.83213,14923.0538,22987.4906,25166.66626,54102.5641
5442.9768,22032.964,29.14,55.05,59105.88589,15263.17818,23359.52962,25726.26296,54102.5641
5108.88915,22197.0145,29.16,55.25,59332.97143,15164.75148,23127.32799,25861.87697,54102.5641
4876.60035,22359.697,29.15,55.45,61029.01801,15136.76941,23460.04523,25900.52253,54935.06494
4709.5044,22507.918,29.235,55.6,61518.56117,14762.1173,23479.51289,25726.26296,54102.5641
4581.75415,22661.534,29.23,55.7,63155.84833,14910.24085,23840.23683,25996.47614,54102.5641
4484.9302,22795.663,29.255,55.8,63290.6616,14687.75258,23857.36331,25872.0383,54102.5641
4408.31565,22927.05,29.295,55.9,64559.70477,14798.98257,24195.74168,26066.2098,53291.13924
4343.69825,23058.04,29.34,55.9,63188.97038,14362.78283,23794.09703,25613.69868,53291.13924
4291.7302,23180.831,29.395,56,61165.29322,14308.08955,22751.10498,25511.86042,54102.5641
4247.17575,23302.2975,29.43,56,63197.43227,14544.16066,23228.19229,25796.97808,54102.5641
4210.0239,23418.459,29.515,56,62245.04142,14278.68193,23084.04308,25432.28949,54102.5641
4179.34545,23529.5135,29.565,56,64183.96041,14545.11438,23451.20426,25843.59924,54102.5641
4152.4397,23645.029,29.64,55.9,64634.43202,14280.08187,23598.57735,25548.70695,53291.13924
4129.62235,23750.247,29.705,55.85,63708.84866,14163.7578,23326.15848,25412.46452,53291.13924
4109.55395,23813.745,29.77,55.55,65322.72253,14216.45191,23729.27105,25499.85231,53291.13924
4089.81875,23755.041,29.84,54.9,62643.01206,14040.77993,22924.00577,25353.13145,54102.5641
4070.97,23449.0555,29.88,53.95,63734.60875,14209.96612,23177.68479,25627.7323,54935.06494
4052.96425,22785.1735,29.925,52.8,65787.17448,14442.75068,23749.95225,26163.05814,54935.06494
4035.28555,21958.9555,29.955,51.6,67196.68608,14568.92971,24168.05473,26454.63122,54935.06494
4019.0637,21046.919,29.995,50.4,69494.37358,14946.56267,24652.51761,27215.5026,57567.56757
4003.47475,20066.1875,29.955,49.3,69315.07303,14979.04866,25003.18878,27435.59919,58493.15068
3988.58215,19494.001,29.92,48.55,67102.65758,14284.27097,24467.60005,26564.13092,58493.15068
3975.7687,19608.37,29.86,48.3,64542.24736,14523.72877,23511.47085,26919.87386,61428.57143
3964.3013,20041.3105,29.79,48.45,67187.27433,15067.08875,24021.13943,27580.06577,61428.57143
3954.37525,20523.173,29.7,48.9,67518.12137,15149.7528,24019.31271,27734.64588,61428.57143
3946.2152,20833.918,29.61,49.45,66460.02961,14869.13227,23552.27123,27314.22528,61428.57143
3938.75695,20951.5655,29.535,50.05,67794.4235,15070.06761,23628.0282,27504.36084,61428.57143
3932.063,20891.5045,29.465,50.65,67832.66763,14984.96484,23582.53386,27356.06622,60422.53521
3925.7147,20648.1025,29.395,51.25,67832.66763,14850.58145,23513.18933,27180.52683,59444.44444
3920.1332,20460.405,29.32,51.85,67842.23743,14745.66147,23451.20426,27013.12167,58493.15068
3914.4674,20603.801,29.275,52.45,67338.16677,14612.87701,23282.35276,26789.39405,59444.44444
3909.17835,20779.9345,29.24,52.95,68082.3041,14622.45117,23453.85688,26782.98221,58493.15068
3903.83095,20969.5755,29.2,53.4,67404.36967,14527.04364,23329.67004,26676.4166,57567.56757
3898.7444,21163.309,29.155,53.85,68430.58938,14455.02595,23593.22815,26559.90797,56666.66667
3894.0365,21356.412,29.14,54.2,67224.94222,14213.67266,23252.62848,26223.06957,56666.66667
3889.3761,21538.3285,29.095,54.6,67632.20789,14250.77812,23292.85668,26264.57351,56666.66667
3884.6017,21724.1145,29.07,54.9,67390.18052,14110.37498,23222.08756,26042.60897,55789.47368
3879.80175,21893.027,29.065,55.15,66952.68184,14061.79843,23097.88246,25951.4966,55789.47368
3875.0554,22061.564,29.07,55.45,66147.29858,13916.33607,22838.603,25700.06898,55789.47368
3870.22445,22218.2205,29.075,55.65,66915.27903,14061.79843,22997.80912,25898.48535,54935.06494
3865.75195,22369.6915,29.09,55.75,66999.48478,13967.95544,22972.02471,25782.81389,54935.06494
3861.1309,22522.1945,29.11,55.95,66285.01947,13702.74566,22961.73563,25418.41038,54935.06494
3856.54555,22661.6945,29.14,56,64983.65997,13623.57054,22556.54018,25252.71609,54935.06494
3851.6953,22796.3995,29.18,56.1,64498.27653,13632.39005,22303.99103,25227.21164,54935.06494
3846.90795,22919.2705,29.175,56.2,65313.76215,13718.28743,22446.39789,25347.20848,54102.5641
3842.34815,23044.6295,29.24,56.2,64894.9355,13612.11474,22325.43699,25217.4123,54102.5641
3837.5322,23158.497,29.295,56.25,64691.67653,13554.12631,22299.04561,25098.29362,54102.5641
3833.14785,23273.5235,29.355,56.2,63803.38612,13449.41499,22004.29161,24937.50158,54102.5641
3828.41065,23386.405,29.39,56.2,64244.87119,13532.23419,21959.8405,25036.12661,54102.5641
3823.5942,23508.8115,29.45,56.2,71072.52295,13715.62134,23662.90195,25211.53471,50975.60976
3819.6497,23611.5575,29.525,56.15,62476.65933,12907.15138,21821.6635,24256.81454,52500
3814.49515,23709.9395,29.575,56.1,60124.10515,13101.94943,20886.90314,24316.24439,54102.5641
3809.01415,23809.747,29.65,56,64925.9651,13679.78394,21751.61488,25093.46063,54935.06494
3803.4264,23864.509,29.735,55.7,65117.13815,13558.50804,22013.17925,25041.94578,52500
3797.241,23790.448,29.805,55.05,65737.29262,13411.25617,22220.12942,25016.74529,52500
3789.96325,23500.4235,29.855,54.15,67234.36315,13507.76316,22632.06705,25123.61166,52500
3782.1073,22883.2345,29.9,53.05,66990.12105,13446.80901,22699.49711,25168.49426,53291.13924
3773.61925,22086.204,29.935,51.9,64171.27574,13576.50544,21876.14926,25459.09879,56666.66667
3764.30345,21240.327,29.98,50.8,70618.19719,14108.53734,23385.92389,26295.76394,55789.47368
3755.5499,20395.7955,29.945,49.65,70679.84675,14012.50712,23806.733,26410.59564,55789.47368
3746.65795,19718.2615,29.915,48.8,67499.13596,13798.54432,23285.85245,26277.04451,57567.56757
3738.3005,19634.452,29.89,48.35,67775.28373,14092.02233,23189.86129,26770.16212,58493.15068
3730.68165,19924.016,29.815,48.45,68362.62019,14230.35493,23063.30439,26965.56723,60422.53521
3724.51525,20359.8945,29.725,48.7,70189.24873,14455.97608,23336.69149,27271.38712,60422.53521
3718.86195,20737.209,29.65,49.25,70077.65863,14281.47613,23284.10383,27034.77661,59444.44444
3714.4934,20935.4225,29.57,49.75,71479.51727,14308.51799,23500.77448,27052.11947,58493.15068
3709.95935,20939.713,29.495,50.45,71239.00452,14119.56179,23456.50881,26800.08788,57567.56757
3705.8738,20769.8625,29.425,51.05,70382.72744,13996.12337,23209.01573,26589.49553,58493.15068
3701.84765,20476.865,29.385,51.6,70352.11369,13956.16328,23170.72893,26479.84091,57567.56757
3698.0228,20549.3085,29.305,52.15,70113.13234,13870.78995,23027.07902,26305.13394,56666.66667
3694.01515,20716.4105,29.265,52.7,69845.33135,13811.9715,22966.87525,26202.35008,56666.66667
3690.17455,20897.7465,29.205,53.2,70118.20112,13766.37432,22956.57598,26080.60239,55789.47368
3686.43425,21087.93,29.16,53.6,69235.64492,13620.9257,22731.62443,25849.68974,55789.47368
3682.7301,21272.9665,29.135,54,68831.06181,13541.86033,22574.9704,25698.05752,55789.47368
3678.9033,21467.6885,29.09,54.4,68488.93735,13511.25516,22411.50885,25611.69694,55789.47368
3674.9868,21644.4415,29.1,54.7,68217.37727,13467.67313,22297.39914,25515.78708,54935.06494
3671.26575,21829.47,29.075,54.95,67594.13933,13398.27552,22105.73281,25389.70119,54935.06494
3667.1702,21988.5545,29.09,55.25,66330.94254,13284.66004,21754.61593,25186.0898,55789.47368
3663.17505,22146.9765,29.095,55.45,67813.52785,13446.80901,22027.75843,25368.93475,54935.06494
3659.3263,22309.051,29.1,55.65,67537.10891,13336.16418,21969.52368,25227.21164,54935.06494
3655.3512,22457.4695,29.14,55.75,67670.31139,13305.23387,22003.46961,25188.04398,54102.5641
3651.71645,22600.7725,29.14,55.9,65891.66698,13014.59208,21678.33459,24774.35533,54102.5641
3647.7803,22730.0025,29.165,56,65982.76437,13167.05368,21528.43763,24923.04734,54102.5641
3643.6301,22861.6075,29.21,56.05,67130.84491,13218.03945,21812.06726,24962.58799,53291.13924
3639.82125,22984.9785,29.25,56.1,67159.04575,13141.64385,21823.26425,24893.20616,53291.13924
3636.0321,23102.85,29.315,56.1,67065.10887,13071.63647,21799.28207,24743.81565,52500
3632.3899,23215.3625,29.355,56.1,67489.65032,13121.35771,21911.50275,24755.26246,52500
3628.4624,23337.9445,29.4,56.1,68459.75619,13093.52132,22189.00036,24705.71784,51728.39506
3624.6377,23437.856,29.475,56.1,68101.56564,12951.17347,22172.6378,24475.11051,50975.60976
3620.62025,23531.914,29.525,56.1,67608.68978,12916.2861,22090.28961,24416.08428,51352.00241
3616.69495,23631.829,29.605,56,58566.91476,11852.96366,19984.17331,22882.95676,51728.39506
3612.26075,23729.176,29.66,55.95,63777.57796,13104.47932,20739.90589,24597.59088,54102.5641
3607.3208,23813.0625,29.75,55.75,66349.35983,12891.41121,21468.87392,24338.58237,51728.39506
3602.5823,23800.064,29.8,55.2,67480.167,13028.82798,21754.61593,24605.1581,51728.39506
3596.63535,23601.5675,29.845,54.35,67423.30152,12866.60348,21864.91592,24475.11051,51728.39506
3589.55675,23080.002,29.92,53.3,73171.06666,13598.91194,22999.52778,25364.98036,52500
3582.63515,22300.1235,29.94,52.1,59079.50856,12333.53338,19792.94795,23994.49364,54946.01889
3573.86145,21414.1495,29.96,50.9,64140.51668,13555.87775,20675.8473,25641.77396,57567.56757
3565.2192,20507.1385,29.96,49.75,61875.88548,13372.35651,19948.70603,25659.84639,59444.44444
3556.4758,19669.3435,29.935,48.8,61068.89684,13623.57054,19496.5368,26031.31078,62463.76812
3547.7197,19475.0255,29.89,48.25,61867.72636,14200.71032,19253.88812,26797.95055,64626.86567
3540.19725,19723.3015,29.825,48.2,62559.74349,14424.82939,19253.88812,27173.97578,64626.86567
3533.56055,20184.3665,29.74,48.5,63623.11367,14527.99316,19346.11259,27358.26887,63529.41176
3528.14725,20591.0665,29.685,48.95,63730.31224,14487.19195,19327.75715,27287.85118,62996.58994
3523.5221,20816.247,29.57,49.55,64480.74797,14417.29332,19303.99737,27195.8194,63529.41176
3519.0491,20836.881,29.51,50.15,64419.44971,14363.7225,19202.60186,27073.82008,62463.76812
3514.99595,20687.919,29.44,50.75,64594.85118,14281.47613,19139.41847,26924.596,61428.57143
3511.06515,20373.168,29.36,51.35,64454.46398,14209.04106,19075.17155,26765.88822,61428.57143
3507.2638,20414.5855,29.265,51.95,64384.46836,14137.03687,19056.48569,26642.44631,60422.53521
3503.4265,20583.711,29.255,52.5,63717.4312,14047.17262,18868.3127,26473.53443,60422.53521
3499.668,20766.243,29.17,52.95,63593.24685,13972.04491,18792.81594,26318.67529,59444.44444
3495.90415,20947.2735,29.155,53.4,63452.2535,13917.24162,18773.82844,26227.21507,59444.44444
3492.35335,21131.1055,29.115,53.8,63358.61288,13799.43827,18704.67203,26033.35997,59444.44444
3488.74255,21315.5265,29.1,54.2,63163.59006,13751.21494,18661.77916,25953.5398,59444.44444
3485.15465,21496.0265,29.06,54.5,63028.53356,13715.62134,18642.32582,25880.17336,58493.15068
3481.6628,21667.3645,29.06,54.8,62986.43219,13650.05152,18613.84041,25772.70304,58493.15068
3478.01175,21832.589,29.07,55.05,63112.88856,13566.40243,18665.6734,25669.89353,57567.56757
3474.4719,22001.9055,29.05,55.25,62986.43219,13506.01888,18704.67203,25589.6715,57567.56757
3470.96205,22158.577,29.06,55.45,62689.29349,13391.79468,18617.33303,25411.50884,56666.66667
3467.4286,22307.9485,29.085,55.65,62868.80492,13404.32988,18677.36244,25420.39244,56666.66667
3463.67895,22438.213,29.115,55.75,62212.07393,13276.95325,18553.1764,25229.17335,55789.47368
3460.2063,22579.694,29.14,55.85,61965.7767,13198.46859,18494.05048,25067.18256,56666.66667
3456.45765,22700.4365,29.155,55.9,61818.79824,13195.06889,18421.12638,25047.76688,56666.66667
3452.70885,22823.0885,29.205,56,61494.33205,13150.95559,18394.35341,24976.11306,55789.47368
3448.90905,22947.617,29.255,56,61349.27104,13125.58244,18299.14495,24929.79113,55789.47368
3445.35485,23069.83,29.275,56,61301.05214,13117.98057,18309.27006,24914.37774,55789.47368
