Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
2087.5348,20787.5155,29.69,51.55,75404.18204,17120.60098,28303.21215,35556.05916,85005.13951
2087.23975,20980.443,29.65,52.2,75392.66275,16749.27004,28576.32943,35500.39265,83228.07371
2087.0957,21192.624,29.575,52.85,70787.98652,16588.59393,26707.26337,34303.03117,84827.23231
2086.49635,21407.2385,29.525,53.45,73698.95425,16790.02556,27482.15058,34868.24785,82831.5716
2086.24475,21640.849,29.485,54.05,68420.87437,15863.95313,25702.0837,33029.06344,82276.71901
2085.78845,21861.1025,29.42,53.9,69654.42285,16486.23819,26057.99328,33706.46929,83669.54556
2087.78,21795.905,29.385,52.05,69078.10302,17190.36533,27078.18256,35358.11043,87718.79566
2091.3252,21060.3885,29.36,51.6,71542.49963,18070.7409,28855.75231,36445.21119,88432.66611
2093.167,20887.127,29.32,51.75,55698.8819,17140.37006,22960.00749,33052.47649,89281.80948
2093.5714,20891.4805,29.3,51.65,67527.61398,19582.00427,28326.40343,37274.24128,91348.30718
2094.27585,20868.3975,29.275,51.8,69923.13663,19897.79058,29360.28182,38130.14763,90177.72109
2094.9457,20941.8165,29.29,52.05,74032.2962,20061.0667,31135.94454,39089.005,88402.05611
2095.66065,21065.3155,29.285,52.3,69176.18189,18436.44708,29431.83539,36346.59191,88417.3645
2095.8573,21204.831,29.275,52.55,70235.12905,18687.7612,29940.69659,36664.36357,88112.3865
2095.97815,21355.782,29.265,52.8,72595.87462,19421.13242,30655.08685,38107.79402,88463.28359
2095.96975,21502.531,29.275,53.05,70762.19817,18370.17322,29831.32646,36424.77137,87029.42376
2096.0891,21669.3075,29.34,53.25,71880.03551,18459.46008,30170.04277,36397.54794,86057.60657
2096.1393,21832.1015,29.315,53.45,74627.79932,18386.72555,31022.63969,36894.25233,84283.45455
2096.27855,21995.1095,29.38,53.65,76195.00278,18258.71682,31519.08859,36868.20396,83379.35172
2096.4109,22155.874,29.395,53.8,70659.28901,17056.84183,29683.99298,34900.07353,81569.22314
2096.3628,22309.303,29.44,53.95,73511.23149,17606.74261,30385.32549,35839.78375,82627.80092
2096.28965,22464.2785,29.505,54.05,71260.29276,16962.91209,29484.8531,34666.5304,81483.23557
2096.1202,22613.7275,29.53,54.15,73998.84004,17609.15225,30246.66713,35882.97932,82249.81745
2096.03895,22765.425,29.58,54.25,75519.56353,17693.70604,30449.84607,35700.78225,79069.52558
2096.10095,22911.7195,29.64,54.3,70392.93464,16284.96527,28944.20389,33824.48198,80173.43153
2095.84385,23051.0555,29.705,54.4,69156.38442,16218.5548,28200.38371,33234.89167,79879.46648
2095.49645,23178.468,29.78,54.35,66358.56834,16018.10317,26950.46336,32551.78585,81212.95191
2094.974,23252.1135,29.865,54,68101.56564,16503.98251,27202.37815,33196.44089,81436.94273
2094.5673,23183.5135,29.925,53.45,67489.65032,16390.16842,26834.35122,33072.98658,81794.96933
2094.22645,22941.954,29.96,52.65,64740.29509,16261.60056,25599.68319,32627.95448,83283.48062
2093.66055,22472.2675,29.995,51.65,73061.93121,17711.89357,28063.66717,35246.7007,84919.66529
2093.3578,21854.2265,30.035,50.65,74957.1346,17516.73617,28841.44569,35592.15394,83186.89639
2093.48045,21168.2265,30.015,49.65,75037.0307,16599.76746,28980.17629,34583.82464,81305.05389
2094.44055,20301.1905,30.03,48.7,76418.75081,16612.16783,28470.83737,34134.63398,81941.65957
2095.0941,19744.1975,29.96,48.15,82722.78383,16009.55041,30124.20958,33836.62436,76513.07549
2095.777,19757.7165,29.915,47.95,86452.81059,15975.39712,30730.95204,33876.12556,74718.3531
2096.3506,20040.419,29.85,48.2,83989.43693,15363.39317,29989.85929,32683.77856,74334.58821
2096.43445,20410.037,29.77,48.6,73926.68335,14955.86587,26385.67073,31446.46161,78783.03683
2096.0812,20505.3095,29.67,49.15,76112.91698,15299.52796,26602.18784,31765.6446,77845.7813
2095.7859,20402.625,29.615,49.75,77300.57121,15240.00792,26785.11891,31793.21967,76241.97799
2095.66965,20161.116,29.555,50.4,73698.95425,14362.78283,25706.1108,30354.43132,75623.68424
2095.37465,20255.4675,29.475,51.05,70973.58388,14849.60775,24009.25942,30694.52316,76827.60385
2094.77525,20414.209,29.4,51.6,73831.97484,15214.87298,24690.50152,31098.55108,78029.02523
2094.25205,20606.808,29.35,52.1,72974.82557,15252.09171,24125.68782,30904.67084,78065.76949
2093.95485,20794.9375,29.265,52.55,77024.52372,15289.42048,25446.17748,31240.4674,74809.15986
2094.121,20969.4635,29.25,52.9,78481.42026,14892.6643,26376.20149,30699.52772,70307.08498
3394.4747,21113.6165,29.21,53.3,70352.11369,14234.06492,26156.85801,28213.02811,62944.37933
9843.5718,21280.6445,29.2,53.8,63486.36335,14395.64661,27301.03112,26974.20588,55515.28079
7881.29345,21473.87,29.17,54.2,52729.92388,13456.368,24305.08489,25238.97925,58226.94535
6679.57055,21667.4815,29.135,54.5,55258.6152,13782.44844,24677.19639,25665.8746,57788.54996
5930.1953,21860.2975,29.15,54.8,54827.90433,13567.76462,23947.25213,25544.7962,58282.16126
5442.9768,22032.964,29.14,55.05,57557.03195,13855.04645,24388.95285,26101.17961,58396.5076
5108.88915,22197.0145,29.16,55.25,57766.77639,13779.76791,24227.17674,26235.5089,58307.93604
4876.60035,22359.697,29.15,55.45,59492.8179,13747.65131,24556.04021,26262.49481,58168.16456
4709.5044,22507.918,29.235,55.6,59953.61448,13411.25617,24567.36075,26068.26607,57759.52347
4581.75415,22661.534,29.23,55.7,61442.51885,13547.55844,24934.70303,26344.74222,57803.0768
4484.9302,22795.663,29.255,55.8,61534.72914,13341.32765,24987.71056,26200.28162,57148.53535
4408.31565,22927.05,29.295,55.9,62961.19212,13428.58592,25355.10423,26375.02412,56415.79657
4343.69825,23058.04,29.34,55.9,61510.48297,13043.91707,24895.12794,25929.05203,56737.91332
4291.7302,23180.831,29.395,56,59581.25465,12998.31121,23813.96714,25847.7155,56854.27017
4247.17575,23302.2975,29.43,56,61631.87234,13218.8929,24338.58237,26127.96573,57694.30056
4210.0239,23418.459,29.515,56,60727.4322,12973.66327,24164.36708,25752.49542,57255.55105
4179.34545,23529.5135,29.565,56,62684.71805,13206.12349,24635.45441,26163.05545,57355.74706
4152.4397,23645.029,29.64,55.9,62935.97584,12964.92498,24768.62624,25855.78969,56162.4109
4129.62235,23750.247,29.705,55.85,62105.13866,12856.69444,24507.05871,25726.26296,56562.46075
4109.55395,23813.745,29.77,55.55,63743.19729,12896.37972,24976.11306,25790.90547,55664.80048
4089.81875,23755.041,29.84,54.9,61029.01801,12754.8099,24079.75368,25657.83642,57269.84882
4070.97,23449.0555,29.88,53.95,62170.90842,12914.61521,24362.81587,25931.08961,57571.45276
4052.96425,22785.1735,29.925,52.8,64149.21247,13111.65043,25026.45283,26463.04853,58223.37409
4035.28555,21958.9555,29.955,51.6,65457.41166,13218.03945,25523.75833,26753.08214,58492.71828
4019.0637,21046.919,29.995,50.4,67451.72383,13575.17931,26019.00814,27515.47491,59976.81039
4003.47475,20066.1875,29.955,49.3,67385.43993,13606.83078,26387.57121,27754.90024,60664.26587
3988.58215,19494.001,29.92,48.55,65367.56319,13030.50217,25900.52253,26907.37229,60069.76565
3975.7687,19608.37,29.86,48.3,62684.77939,13255.60967,24668.70461,27284.08999,63747.60268
3964.3013,20041.3105,29.79,48.45,65233.20109,13725.39814,25246.82671,27924.55423,64410.70294
3954.37525,20523.173,29.7,48.9,65646.78362,13798.54432,25238.97925,28091.15222,64332.06124
3946.2152,20833.918,29.61,49.45,64647.62964,13555.002,24701.91035,27667.28013,64210.05372
3938.75695,20951.5655,29.535,50.05,65701.11815,13728.06672,24808.78273,27858.77968,64292.84264
3932.063,20891.5045,29.465,50.65,65818.94432,13648.28339,24770.53566,27707.66933,63469.30125
3925.7147,20648.1025,29.395,51.25,65882.56387,13523.48926,24719.04199,27528.81788,62852.02835
3920.1332,20460.405,29.32,51.85,65846.19384,13420.78357,24629.76945,27345.04687,62212.07393
3914.4674,20603.801,29.275,52.45,65385.51847,13296.65681,24416.99909,27130.36541,61810.65208
3909.17835,20779.9345,29.24,52.95,66261.97262,13296.65684,24608.94194,27123.83089,61200.81783
3903.83095,20969.5755,29.2,53.4,65646.78362,13207.82613,24486.37809,27010.95627,60869.96718
3898.7444,21163.309,29.155,53.85,66719.51101,13136.57089,24787.73514,26877.27186,59714.77438
3894.0365,21356.412,29.14,54.2,65466.40625,12925.40404,24441.34626,26534.58435,59492.8179
3889.3761,21538.3285,29.095,54.6,65773.55826,12952.83638,24465.72507,26581.03569,59340.56513
3884.6017,21724.1145,29.07,54.9,65610.64028,12819.61546,24431.9787,26362.49698,58570.63019
3879.80175,21893.027,29.065,55.15,65179.5849,12778.55656,24295.79178,26272.8876,58507.54696
3875.0554,22061.564,29.07,55.45,64340.78953,12651.39502,23986.43218,26027.2069,58307.93604
3870.22445,22218.2205,29.075,55.65,65224.25525,12781.83525,24171.74317,26198.21028,58102.1585
3865.75195,22369.6915,29.09,55.75,65322.72253,12693.62334,24219.77391,26101.17961,57795.8091
3861.1309,22522.1945,29.11,55.95,64674.11672,12450.15107,24127.53541,25714.17027,56907.21102
3856.54555,22661.6945,29.14,56,63324.62149,12390.98532,23670.06308,25565.67369,57241.26474
3851.6953,22796.3995,29.18,56.1,62893.97476,12406.0446,23392.96765,25561.67821,57492.20352
3846.90795,22919.2705,29.175,56.2,63648.81386,12484.83965,23532.71889,25661.85354,57262.70187
3842.34815,23044.6295,29.24,56.2,63138.22733,12391.77665,23389.4454,25541.71124,56949.67374
3837.5322,23158.497,29.295,56.25,63121.33287,12315.20556,23401.77786,25412.46452,56457.63763
3833.14785,23273.5235,29.355,56.2,62253.29049,12235.64069,23097.02863,25247.80866,56730.88297
3828.41065,23386.405,29.39,56.2,62559.74349,12300.26809,23061.57907,25337.34227,56857.7463
3823.5942,23508.8115,29.45,56.2,69325.01086,12405.24986,25057.47203,25475.97544,53625.28787
3819.6497,23611.5575,29.525,56.15,60949.40645,11744.86075,22941.13914,24565.47491,54777.77113
3814.49515,23709.9395,29.575,56.1,58537.218,11941.59293,21820.06534,24637.3479,57327.08995
3809.01415,23809.747,29.65,56,63503.4755,12434.7955,22846.41543,25390.72619,57905.01759
3803.4264,23864.509,29.735,55.7,63614.55307,12313.63137,23110.00044,25323.53644,55630.75954
3797.241,23790.448,29.805,55.05,63984.53705,12175.269,23468.89087,25307.77367,55171.27001
3789.96325,23500.4235,29.855,54.15,65421.44793,12243.06246,23853.74242,25416.42953,55157.85031
3782.1073,22883.2345,29.9,53.05,65295.84103,12202.49281,23973.6643,25452.13366,55515.28079
3773.61925,22086.204,29.935,51.9,62414.59788,12358.17176,22995.22996,25773.74041,58533.51064
3764.30345,21240.327,29.98,50.8,68723.21477,12785.11489,24698.10658,26574.69417,57557.03195
3755.5499,20395.7955,29.945,49.65,68742.80473,12723.76792,25193.91372,26701.93729,57853.94922
3746.65795,19718.2615,29.915,48.8,65547.4678,12559.36545,24576.80164,26578.92054,60015.51614
3738.3005,19634.452,29.89,48.35,66028.39348,12841.02351,24443.21859,27086.85396,61188.78435
3730.68165,19924.016,29.815,48.45,66349.35983,12960.33001,24306.94524,27301.03112,62088.71804
3724.51525,20359.8945,29.725,48.7,68135.32044,13158.1603,24589.08301,27603.51483,62179.15999
3718.86195,20737.209,29.65,49.25,67947.68257,13001.21129,24523.99845,27358.26887,61486.25323
3714.4934,20935.4225,29.57,49.75,69364.79463,13034.69375,24799.20802,27367.09206,61005.1194
3709.95935,20939.713,29.495,50.45,69057.51573,12843.49657,24740.00268,27115.12332,59984.55162
3705.8738,20769.8625,29.425,51.05,68459.75619,12741.72939,24540.95483,26900.92038,59845.54662
3701.84765,20476.865,29.385,51.6,68479.20789,12704.20503,24448.84245,26789.39405,59607.44842
3698.0228,20549.3085,29.305,52.15,68275.40951,12614.17178,24328.34133,26596.89827,59188.97804
3694.01515,20716.4105,29.265,52.7,68063.03794,12566.60189,24214.22737,26502.9823,58872.79547
3690.17455,20897.7465,29.205,53.2,68227.04192,12511.22716,24223.47632,26377.11575,58337.4344
3686.43425,21087.93,29.16,53.6,67404.36967,12388.60926,23957.26019,26154.79163,58138.81213
3682.7301,21272.9665,29.135,54,66905.93577,12330.16304,23749.05334,26004.66773,58043.59244
3678.9033,21467.6885,29.09,54.4,66533.98787,12294.77036,23587.88015,25910.70578,57897.61704
3674.9868,21644.4415,29.1,54.7,66284.94856,12254.79372,23454.73955,25823.31452,57557.03195
3671.26575,21829.47,29.075,54.95,65791.70754,12185.76285,23252.62848,25692.02125,57560.63676
3667.1702,21988.5545,29.09,55.25,64718.12164,12085.51794,22908.59942,25501.84149,57593.10098
3663.17505,22146.9765,29.095,55.45,66101.51867,12224.3205,23162.04017,25675.92515,57621.98503
3659.3263,22309.051,29.1,55.65,65818.94432,12124.11563,23120.39584,25517.77805,56653.5827
3655.3512,22457.4695,29.14,55.75,65946.29715,12091.68554,23158.56646,25485.91923,56360.09386
3651.71645,22600.7725,29.14,55.9,64157.892,11852.96366,22775.68948,25069.12356,55945.2884
3647.7803,22730.0025,29.165,56,64210.05474,11982.35817,22612.7333,25226.2309,56489.0506
3643.6301,22861.6075,29.21,56.05,65421.44793,12006.43188,22898.33911,25250.75176,55746.64609
3639.82125,22984.9785,29.25,56.1,65475.40299,11937.78969,22954.8592,25166.54226,55278.80152
3636.0321,23102.85,29.315,56.1,65331.68504,11874.8644,22965.1574,25024.49408,55044.02831
3632.3899,23215.3625,29.355,56.1,65855.28822,11906.66057,23090.96001,25036.12661,54632.25924
3628.4624,23337.9445,29.4,56.1,66784.65151,11884.69615,23430.00285,24976.11306,53953.13005
3624.6377,23437.856,29.475,56.1,66358.56834,11753.82902,23377.12205,24732.37638,53395.88374
3620.62025,23531.914,29.525,56.1,65932.93144,11724.72494,23295.56255,24678.18014,53224.9178
3616.69495,23631.829,29.605,56,57013.46363,10796.1296,20948.82105,23181.1625,53849.91334
3612.26075,23729.176,29.66,55.95,62031.29236,11934.74943,21804.07562,24904.74873,56450.65695
3607.3208,23813.0625,29.75,55.75,64691.67653,11715.02284,22623.65815,24612.72578,54011.33501
3602.5823,23800.064,29.8,55.2,66010.13757,11825.08602,22946.28315,24873.98259,54102.09131
3596.63535,23601.5675,29.845,54.35,65864.37793,11689.72313,23136.00118,24730.47248,53625.28787
3589.55675,23080.002,29.92,53.3,71616.09164,12306.55624,24359.08606,25587.66944,54154.06628
3582.63515,22300.1235,29.94,52.1,57672.60955,11276.93662,20698.17648,24320.80041,56934.49698
3573.86145,21414.1495,29.96,50.9,62709.76717,12357.76873,21714.83938,25965.79775,60506.84257
3565.2192,20507.1385,29.96,49.75,60272.02131,12214.96019,20880.87685,26010.81002,62154.45163
3556.4758,19669.3435,29.935,48.8,59188.97804,12476.85571,20270.95594,26393.84799,65295.84103
3547.7197,19475.0255,29.89,48.25,59876.38823,12997.86915,19994.11817,27182.70883,68236.70895
3540.19725,19723.3015,29.825,48.2,60862.03483,13191.67018,20032.5422,27580.06577,68713.42714
3533.56055,20184.3665,29.74,48.5,61688.65655,13258.99055,20099.66256,27750.39777,68508.41087
3528.14725,20591.0665,29.685,48.95,61953.5071,13225.7086,20052.50523,27699.80871,67947.68013
3523.5221,20816.247,29.57,49.55,62443.48018,13161.12147,20031.11654,27586.75737,67366.52659
3519.0491,20836.881,29.51,50.15,62568.0605,13108.69534,19955.79234,27466.62171,66561.76087
3514.99595,20687.919,29.44,50.75,62576.37942,13022.9652,19868.15667,27323.02436,66046.66505
3511.06515,20373.168,29.36,51.35,62443.48018,12958.66601,19783.8322,27176.1603,65583.55184
3507.2638,20414.5855,29.265,51.95,62410.33138,12881.48316,19741.85037,27026.11291,65475.40299
3503.4265,20583.711,29.255,52.5,62072.29871,12798.24537,19577.85711,26855.79743,64912.66627
3499.668,20766.243,29.17,52.95,61933.0784,12714.79888,19523.36865,26698.74739,64406.34292
3495.90415,20947.2735,29.155,53.4,61843.25397,12677.36344,19469.0731,26612.77309,64019.14317
3492.35335,21131.1055,29.115,53.8,61567.08091,12565.79815,19397.9046,26421.07035,63511.9617
3488.74255,21315.5265,29.1,54.2,61381.45525,12526.44867,19317.56944,26343.69738,63180.51045
3485.15465,21496.0265,29.06,54.5,61357.31286,12480.04813,19333.87213,26268.72851,62701.41764
3481.6628,21667.3645,29.06,54.8,61389.50432,12425.89058,19309.42387,26150.6627,62352.39237
3478.01175,21832.589,29.07,55.05,61389.50432,12338.04308,19362.44705,26051.8318,61859.5691
3474.4719,22001.9055,29.05,55.25,61405.61399,12281.42965,19425.23575,25953.5398,61478.18233
3470.96205,22158.577,29.06,55.45,60978.71582,12176.82764,19314.49666,25776.78311,61013.08471
3467.4286,22307.9485,29.085,55.65,61204.80355,12189.26228,19410.19651,25784.83492,60616.96809
3463.67895,22438.213,29.115,55.75,60703.73011,12073.19539,19274.18135,25585.67062,60498.99129
3460.2063,22579.694,29.14,55.85,60194.09084,11998.78402,19182.40772,25436.25595,60311.04852
3456.45765,22700.4365,29.155,55.9,60124.10515,11998.78402,19081.85046,25420.39244,60225.2411
3452.70885,22823.0885,29.205,56,60031.00576,11966.72006,19076.50588,25351.15591,60031.00576
3448.90905,22947.617,29.255,56,59830.13893,11937.03012,19027.17096,25292.02497,59860.96693
3445.35485,23069.83,29.275,56,59745.50059,11931.71,18972.6987,25268.42972,59661.06717
